DUE_DATE,53,END,800,0,1.00,0,1.00
DUE_DATE,54,END,800,0,1.00,0,1.00
DUE_DATE,55,END,800,0,1.00,0,1.00
DUE_DATE,56,END,1900,0,1.00,0,1.00
DUE_DATE,57,END,1900,0,1.00,0,1.00
DUE_DATE,58,END,1900,0,1.00,0,1.00
DUE_DATE,59,END,1900,0,1.00,0,1.00
DUE_DATE,60,END,2000,0,1.00,0,1.00
DUE_DATE,61,END,2000,0,1.00,0,1.00
DUE_DATE,62,END,2000,0,1.00,0,1.00
DUE_DATE,63,END,2000,0,1.00,0,1.00
DUE_DATE,64,END,2000,0,1.00,0,1.00
DUE_DATE,65,END,2000,0,1.00,0,1.00
DUE_DATE,66,END,2000,0,1.00,0,1.00
DUE_DATE,67,END,2000,0,1.00,0,1.00
DUE_DATE,68,END,2000,0,1.00,0,1.00
DUE_DATE,69,END,2000,0,1.00,0,1.00
DUE_DATE,70,END,2000,0,1.00,0,1.00,,,,,,,
DUE_DATE,71,END,2000,0,1.00,0,1.00,,,,,,,
DUE_DATE,72,END,2000,0,1.00,0,1.00,,,,,,,
DUE_DATE,73,END,2500,0,1.00,0,1.00,,,,,,,
DUE_DATE,74,END,2500,0,1.00,0,1.00,,,,,,,

MODE|NAMES,ACTIVITY_ID,MODE_ID,RESOURCE_ID,REQUIRED_CAP,MODE_COST,PMIN,PMAX,SMIN,SMAX,EMIN,EMAX,UNP_COST,UNP_STIME,UNP_SCOST
MODE|TYPES,int,int,int,int,int,int,int,int,int,int,int,int,int,int
MODE,0,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,1,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,2,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,3,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,4,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,5,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,6,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,7,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,8,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,9,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,10,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,11,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,12,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,13,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,14,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,15,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,16,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,17,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,18,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,19,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,20,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,21,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,22,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,23,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,24,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,25,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,26,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,27,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,28,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,29,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,30,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,31,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,32,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,33,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,34,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,35,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,36,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,37,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,38,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,39,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,40,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,41,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,42,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,43,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,44,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,45,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,46,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,47,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,48,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,49,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,50,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,51,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,52,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,53,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,54,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,55,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,56,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,57,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,58,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,59,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,60,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,61,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,62,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,63,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,64,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,65,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,66,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,67,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,68,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,69,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,70,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,71,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,72,0,0,1,100,90,90,0,19910,90,20000,1250,0,0
MODE,73,0,0,1,100,70,70,0,19930,70,20000,950,0,0
MODE,74,0,0,1,100,70,70,0,19930,70,20000,950,0,0
