ACTIVITY,165,,-1
ACTIVITY,166,,-1
ACTIVITY,167,,-1
ACTIVITY,168,,-1
ACTIVITY,169,,-1
ACTIVITY,170,,-1
ACTIVITY,171,,-1
ACTIVITY,172,,-1
ACTIVITY,173,,-1
ACTIVITY,174,,-1
ACTIVITY,175,,-1
ACTIVITY,176,,-1
ACTIVITY,177,,-1
ACTIVITY,178,,-1
ACTIVITY,179,,-1
ACTIVITY,180,,-1
ACTIVITY,181,,-1
ACTIVITY,182,,-1
ACTIVITY,183,,-1
ACTIVITY,184,,-1
ACTIVITY,185,,-1
ACTIVITY,186,,-1
ACTIVITY,187,,-1
ACTIVITY,188,,-1
ACTIVITY,189,,-1
ACTIVITY,190,,-1
ACTIVITY,191,,-1
ACTIVITY,192,,-1
ACTIVITY,193,,-1
ACTIVITY,194,,-1
ACTIVITY,195,,-1
ACTIVITY,196,,-1
ACTIVITY,197,,-1
ACTIVITY,198,,-1
ACTIVITY,199,,-1
ACTIVITY,200,,-1
ACTIVITY,201,,-1
ACTIVITY,202,,-1
ACTIVITY,203,,-1
ACTIVITY,204,,-1
ACTIVITY,205,,-1
ACTIVITY,206,,-1
ACTIVITY,207,,-1
ACTIVITY,208,,-1
ACTIVITY,209,,-1
ACTIVITY,210,,-1
ACTIVITY,211,,-1
ACTIVITY,212,,-1
ACTIVITY,213,,-1
ACTIVITY,214,,-1
ACTIVITY,215,,-1
ACTIVITY,216,,-1
ACTIVITY,217,,-1
ACTIVITY,218,,-1
ACTIVITY,219,,-1
ACTIVITY,220,,-1
ACTIVITY,221,,-1
ACTIVITY,222,,-1
ACTIVITY,223,,-1
ACTIVITY,224,,-1
ACTIVITY,225,,-1
ACTIVITY,226,,-1
ACTIVITY,227,,-1
ACTIVITY,228,,-1
ACTIVITY,229,,-1
ACTIVITY,230,,-1
ACTIVITY,231,,-1
ACTIVITY,232,,-1
ACTIVITY,233,,-1
ACTIVITY,234,,-1
ACTIVITY,235,,-1
ACTIVITY,236,,-1
ACTIVITY,237,,-1
ACTIVITY,238,,-1
ACTIVITY,239,,-1
ACTIVITY,240,,-1
ACTIVITY,241,,-1
ACTIVITY,242,,-1
ACTIVITY,243,,-1
ACTIVITY,244,,-1
ACTIVITY,245,,-1
ACTIVITY,246,,-1
ACTIVITY,247,,-1
ACTIVITY,248,,-1
ACTIVITY,249,,-1
ACTIVITY,250,,-1
ACTIVITY,251,,-1
ACTIVITY,252,,-1
ACTIVITY,253,,-1
ACTIVITY,254,,-1
ACTIVITY,255,,-1
ACTIVITY,256,,-1
ACTIVITY,257,,-1
ACTIVITY,258,,-1
ACTIVITY,259,,-1
ACTIVITY,260,,-1
ACTIVITY,261,,-1
ACTIVITY,262,,-1
ACTIVITY,263,,-1
ACTIVITY,264,,-1
ACTIVITY,265,,-1
ACTIVITY,266,,-1
ACTIVITY,267,,-1
ACTIVITY,268,,-1
ACTIVITY,269,,-1
ACTIVITY,270,,-1
ACTIVITY,271,,-1
ACTIVITY,272,,-1
ACTIVITY,273,,-1
ACTIVITY,274,,-1
ACTIVITY,275,,-1
ACTIVITY,276,,-1
ACTIVITY,277,,-1
ACTIVITY,278,,-1
ACTIVITY,279,,-1
ACTIVITY,280,,-1
ACTIVITY,281,,-1
ACTIVITY,282,,-1
ACTIVITY,283,,-1
ACTIVITY,284,,-1
ACTIVITY,285,,-1
ACTIVITY,286,,-1
ACTIVITY,287,,-1
ACTIVITY,288,,-1
ACTIVITY,289,,-1
ACTIVITY,290,,-1
ACTIVITY,291,,-1
ACTIVITY,292,,-1
ACTIVITY,293,,-1
ACTIVITY,294,,-1
ACTIVITY,295,,-1
ACTIVITY,296,,-1
ACTIVITY,297,,-1
ACTIVITY,298,,-1
ACTIVITY,299,,-1
ACTIVITY,300,,-1
ACTIVITY,301,,-1
ACTIVITY,302,,-1
ACTIVITY,303,,-1
ACTIVITY,304,,-1
ACTIVITY,305,,-1
ACTIVITY,306,,-1
ACTIVITY,307,,-1
ACTIVITY,308,,-1
ACTIVITY,309,,-1
ACTIVITY,310,,-1
ACTIVITY,311,,-1
ACTIVITY,312,,-1
ACTIVITY,313,,-1
ACTIVITY,314,,-1
ACTIVITY,315,,-1
ACTIVITY,316,,-1
ACTIVITY,317,,-1
ACTIVITY,318,,-1
ACTIVITY,319,,-1
ACTIVITY,320,,-1
ACTIVITY,321,,-1
ACTIVITY,322,,-1
ACTIVITY,323,,-1
ACTIVITY,324,,-1
ACTIVITY,325,,-1
ACTIVITY,326,,-1
ACTIVITY,327,,-1
ACTIVITY,328,,-1
ACTIVITY,329,,-1
ACTIVITY,330,,-1
ACTIVITY,331,,-1
ACTIVITY,332,,-1
ACTIVITY,333,,-1
ACTIVITY,334,,-1
ACTIVITY,335,,-1
ACTIVITY,336,,-1
ACTIVITY,337,,-1
ACTIVITY,338,,-1
ACTIVITY,339,,-1
ACTIVITY,340,,-1
ACTIVITY,341,,-1
ACTIVITY,342,,-1
ACTIVITY,343,,-1
ACTIVITY,344,,-1
ACTIVITY,345,,-1
ACTIVITY,346,,-1
ACTIVITY,347,,-1
ACTIVITY,348,,-1
ACTIVITY,349,,-1
ACTIVITY,350,,-1
ACTIVITY,351,,-1
ACTIVITY,352,,-1
ACTIVITY,353,,-1
ACTIVITY,354,,-1
ACTIVITY,355,,-1
ACTIVITY,356,,-1
ACTIVITY,357,,-1
ACTIVITY,358,,-1
ACTIVITY,359,,-1
ACTIVITY,360,,-1
ACTIVITY,361,,-1
ACTIVITY,362,,-1
ACTIVITY,363,,-1
ACTIVITY,364,,-1
ACTIVITY,365,,-1
ACTIVITY,366,,-1
ACTIVITY,367,,-1
ACTIVITY,368,,-1
ACTIVITY,369,,-1
ACTIVITY,370,,-1
ACTIVITY,371,,-1
ACTIVITY,372,,-1
ACTIVITY,373,,-1
ACTIVITY,374,,-1
ACTIVITY,375,,-1
ACTIVITY,376,,-1
ACTIVITY,377,,-1
ACTIVITY,378,,-1
ACTIVITY,379,,-1
ACTIVITY,380,,-1
ACTIVITY,381,,-1
ACTIVITY,382,,-1
ACTIVITY,383,,-1
ACTIVITY,384,,-1
ACTIVITY,385,,-1
ACTIVITY,386,,-1
ACTIVITY,387,,-1
ACTIVITY,388,,-1
ACTIVITY,389,,-1
ACTIVITY,390,,-1
ACTIVITY,391,,-1
ACTIVITY,392,,-1
ACTIVITY,393,,-1
ACTIVITY,394,,-1
ACTIVITY,395,,-1
ACTIVITY,396,,-1
ACTIVITY,397,,-1
ACTIVITY,398,,-1
ACTIVITY,399,,-1
ACTIVITY,400,,-1
ACTIVITY,401,,-1
ACTIVITY,402,,-1
ACTIVITY,403,,-1
ACTIVITY,404,,-1
ACTIVITY,405,,-1
ACTIVITY,406,,-1
ACTIVITY,407,,-1
ACTIVITY,408,,-1
ACTIVITY,409,,-1
ACTIVITY,410,,-1
ACTIVITY,411,,-1
ACTIVITY,412,,-1
ACTIVITY,413,,-1
ACTIVITY,414,,-1
ACTIVITY,415,,-1
ACTIVITY,416,,-1
ACTIVITY,417,,-1
ACTIVITY,418,,-1
ACTIVITY,419,,-1
ACTIVITY,420,,-1
ACTIVITY,421,,-1
ACTIVITY,422,,-1
ACTIVITY,423,,-1
ACTIVITY,424,,-1
ACTIVITY,425,,-1
ACTIVITY,426,,-1
ACTIVITY,427,,-1
ACTIVITY,428,,-1
ACTIVITY,429,,-1
ACTIVITY,430,,-1
ACTIVITY,431,,-1
ACTIVITY,432,,-1
ACTIVITY,433,,-1
ACTIVITY,434,,-1
ACTIVITY,435,,-1
ACTIVITY,436,,-1
ACTIVITY,437,,-1
ACTIVITY,438,,-1
ACTIVITY,439,,-1
ACTIVITY,440,,-1
ACTIVITY,441,,-1
ACTIVITY,442,,-1
ACTIVITY,443,,-1
ACTIVITY,444,,-1
ACTIVITY,445,,-1
ACTIVITY,446,,-1
ACTIVITY,447,,-1
ACTIVITY,448,,-1
ACTIVITY,449,,-1
ACTIVITY,450,,-1
ACTIVITY,451,,-1
ACTIVITY,452,,-1
ACTIVITY,453,,-1
ACTIVITY,454,,-1
ACTIVITY,455,,-1
ACTIVITY,456,,-1
ACTIVITY,457,,-1
ACTIVITY,458,,-1
ACTIVITY,459,,-1
ACTIVITY,460,,-1
ACTIVITY,461,,-1
ACTIVITY,462,,-1
ACTIVITY,463,,-1
ACTIVITY,464,,-1
ACTIVITY,465,,-1
ACTIVITY,466,,-1
ACTIVITY,467,,-1
ACTIVITY,468,,-1
ACTIVITY,469,,-1
ACTIVITY,470,,-1
ACTIVITY,471,,-1
ACTIVITY,472,,-1
ACTIVITY,473,,-1
ACTIVITY,474,,-1
ACTIVITY,475,,-1
ACTIVITY,476,,-1
ACTIVITY,477,,-1
ACTIVITY,478,,-1
ACTIVITY,479,,-1
ACTIVITY,480,,-1
ACTIVITY,481,,-1
ACTIVITY,482,,-1
ACTIVITY,483,,-1
ACTIVITY,484,,-1
ACTIVITY,485,,-1
ACTIVITY,486,,-1
ACTIVITY,487,,-1
ACTIVITY,488,,-1
ACTIVITY,489,,-1
ACTIVITY,490,,-1
ACTIVITY,491,,-1
ACTIVITY,492,,-1
ACTIVITY,493,,-1
ACTIVITY,494,,-1
ACTIVITY,495,,-1
ACTIVITY,496,,-1
ACTIVITY,497,,-1
ACTIVITY,498,,-1
ACTIVITY,499,,-1

DUE_DATE|NAMES,ACTIVITY_ID,TYPE,DUE_DATE,EARL_FCOST,EARL_WEIGHT,TARD_FCOST,TARD_WEIGHT
DUE_DATE|TYPES,int,string,int,int,float,int,float
DUE_DATE,0,END,8000,0,0.20,0,0.80
DUE_DATE,1,END,8000,0,0.20,0,0.80
DUE_DATE,2,END,8000,0,0.20,0,0.80
DUE_DATE,3,END,8000,0,0.20,0,0.80
DUE_DATE,4,END,8000,0,0.20,0,0.80
DUE_DATE,5,END,8000,0,0.20,0,0.80
DUE_DATE,6,END,8000,0,0.20,0,0.80
DUE_DATE,7,END,8000,0,0.20,0,0.80
DUE_DATE,8,END,8000,0,0.20,0,0.80
DUE_DATE,9,END,8000,0,0.20,0,0.80
DUE_DATE,10,END,8000,0,0.20,0,0.80
DUE_DATE,11,END,8000,0,0.20,0,0.80
DUE_DATE,12,END,8000,0,0.20,0,0.80
DUE_DATE,13,END,8000,0,0.20,0,0.80
DUE_DATE,14,END,8000,0,0.20,0,0.80
DUE_DATE,15,END,8000,0,0.20,0,0.80
DUE_DATE,16,END,8000,0,0.20,0,0.80
DUE_DATE,17,END,8000,0,0.20,0,0.80
DUE_DATE,18,END,8000,0,0.20,0,0.80
DUE_DATE,19,END,8000,0,0.20,0,0.80
DUE_DATE,20,END,8000,0,0.20,0,0.80
DUE_DATE,21,END,8000,0,0.20,0,0.80
DUE_DATE,22,END,8000,0,0.20,0,0.80
DUE_DATE,23,END,8000,0,0.20,0,0.80
DUE_DATE,24,END,8000,0,0.20,0,0.80
DUE_DATE,25,END,8000,0,0.20,0,0.80
DUE_DATE,26,END,8000,0,0.20,0,0.80
DUE_DATE,27,END,8000,0,0.20,0,0.80
DUE_DATE,28,END,8000,0,0.20,0,0.80
DUE_DATE,29,END,8000,0,0.20,0,0.80
DUE_DATE,30,END,8000,0,0.20,0,0.80
DUE_DATE,31,END,8000,0,0.20,0,0.80
DUE_DATE,32,END,8000,0,0.20,0,0.80
DUE_DATE,33,END,8000,0,0.20,0,0.80
DUE_DATE,34,END,8000,0,0.20,0,0.80
DUE_DATE,35,END,8000,0,0.20,0,0.80
DUE_DATE,36,END,8000,0,0.20,0,0.80
DUE_DATE,37,END,8000,0,0.20,0,0.80
DUE_DATE,38,END,8000,0,0.20,0,0.80
DUE_DATE,39,END,8000,0,0.20,0,0.80
DUE_DATE,40,END,8000,0,0.20,0,0.80
DUE_DATE,41,END,8000,0,0.20,0,0.80
DUE_DATE,42,END,8000,0,0.20,0,0.80
DUE_DATE,43,END,8000,0,0.20,0,0.80
DUE_DATE,44,END,8000,0,0.20,0,0.80
DUE_DATE,45,END,8000,0,0.20,0,0.80
DUE_DATE,46,END,8000,0,0.20,0,0.80
DUE_DATE,47,END,8000,0,0.20,0,0.80
DUE_DATE,48,END,8000,0,0.20,0,0.80
DUE_DATE,49,END,8000,0,0.20,0,0.80
DUE_DATE,50,END,8000,0,0.20,0,0.80
DUE_DATE,51,END,8000,0,0.20,0,0.80
DUE_DATE,52,END,8000,0,0.20,0,0.80
DUE_DATE,53,END,8000,0,0.20,0,0.80
DUE_DATE,54,END,8000,0,0.20,0,0.80
DUE_DATE,55,END,8000,0,0.20,0,0.80
DUE_DATE,56,END,8000,0,0.20,0,0.80
DUE_DATE,57,END,8000,0,0.20,0,0.80
DUE_DATE,58,END,8000,0,0.20,0,0.80
DUE_DATE,59,END,8000,0,0.20,0,0.80
DUE_DATE,60,END,8000,0,0.20,0,0.80
DUE_DATE,61,END,8000,0,0.20,0,0.80
DUE_DATE,62,END,8000,0,0.20,0,0.80
DUE_DATE,63,END,8000,0,0.20,0,0.80
DUE_DATE,64,END,8000,0,0.20,0,0.80
DUE_DATE,65,END,8000,0,0.20,0,0.80
DUE_DATE,66,END,8000,0,0.20,0,0.80
DUE_DATE,67,END,8000,0,0.20,0,0.80
DUE_DATE,68,END,8000,0,0.20,0,0.80
DUE_DATE,69,END,8000,0,0.20,0,0.80
DUE_DATE,70,END,8000,0,0.20,0,0.80
DUE_DATE,71,END,8000,0,0.20,0,0.80
DUE_DATE,72,END,8000,0,0.20,0,0.80
DUE_DATE,73,END,8000,0,0.20,0,0.80
DUE_DATE,74,END,8000,0,0.20,0,0.80
DUE_DATE,75,END,8000,0,0.20,0,0.80
DUE_DATE,76,END,8000,0,0.20,0,0.80
DUE_DATE,77,END,8000,0,0.20,0,0.80
DUE_DATE,78,END,8000,0,0.20,0,0.80
DUE_DATE,79,END,8000,0,0.20,0,0.80
DUE_DATE,80,END,8000,0,0.20,0,0.80
DUE_DATE,81,END,8000,0,0.20,0,0.80
DUE_DATE,82,END,8000,0,0.20,0,0.80
DUE_DATE,83,END,8000,0,0.20,0,0.80
DUE_DATE,84,END,8000,0,0.20,0,0.80
DUE_DATE,85,END,8000,0,0.20,0,0.80
DUE_DATE,86,END,8000,0,0.20,0,0.80
DUE_DATE,87,END,8000,0,0.20,0,0.80
DUE_DATE,88,END,8000,0,0.20,0,0.80
DUE_DATE,89,END,8000,0,0.20,0,0.80
DUE_DATE,90,END,8000,0,0.20,0,0.80
DUE_DATE,91,END,8000,0,0.20,0,0.80
DUE_DATE,92,END,8000,0,0.20,0,0.80
DUE_DATE,93,END,8000,0,0.20,0,0.80
DUE_DATE,94,END,8000,0,0.20,0,0.80
DUE_DATE,95,END,8000,0,0.20,0,0.80
DUE_DATE,96,END,8000,0,0.20,0,0.80
DUE_DATE,97,END,8000,0,0.20,0,0.80
DUE_DATE,98,END,8000,0,0.20,0,0.80
DUE_DATE,99,END,8000,0,0.20,0,0.80
DUE_DATE,100,END,8000,0,0.20,0,0.80
DUE_DATE,101,END,8000,0,0.20,0,0.80
DUE_DATE,102,END,8000,0,0.20,0,0.80
DUE_DATE,103,END,8000,0,0.20,0,0.80
DUE_DATE,104,END,8000,0,0.20,0,0.80
DUE_DATE,105,END,8000,0,0.20,0,0.80
DUE_DATE,106,END,8000,0,0.20,0,0.80
DUE_DATE,107,END,8000,0,0.20,0,0.80
DUE_DATE,108,END,8000,0,0.20,0,0.80
DUE_DATE,109,END,8000,0,0.20,0,0.80
DUE_DATE,110,END,8000,0,0.20,0,0.80
DUE_DATE,111,END,8000,0,0.20,0,0.80
DUE_DATE,112,END,8000,0,0.20,0,0.80
DUE_DATE,113,END,8000,0,0.20,0,0.80
DUE_DATE,114,END,8000,0,0.20,0,0.80
DUE_DATE,115,END,8000,0,0.20,0,0.80
DUE_DATE,116,END,8000,0,0.20,0,0.80
DUE_DATE,117,END,8000,0,0.20,0,0.80
DUE_DATE,118,END,8000,0,0.20,0,0.80
DUE_DATE,119,END,8000,0,0.20,0,0.80
DUE_DATE,120,END,8000,0,0.20,0,0.80
DUE_DATE,121,END,8000,0,0.20,0,0.80
DUE_DATE,122,END,8000,0,0.20,0,0.80
DUE_DATE,123,END,8000,0,0.20,0,0.80
DUE_DATE,124,END,8000,0,0.20,0,0.80
DUE_DATE,125,END,8000,0,0.20,0,0.80
DUE_DATE,126,END,8000,0,0.20,0,0.80
DUE_DATE,127,END,8000,0,0.20,0,0.80
DUE_DATE,128,END,8000,0,0.20,0,0.80
DUE_DATE,129,END,8000,0,0.20,0,0.80
DUE_DATE,130,END,8000,0,0.20,0,0.80
DUE_DATE,131,END,8000,0,0.20,0,0.80
DUE_DATE,132,END,8000,0,0.20,0,0.80
DUE_DATE,133,END,8000,0,0.20,0,0.80
DUE_DATE,134,END,8000,0,0.20,0,0.80
DUE_DATE,135,END,8000,0,0.20,0,0.80
DUE_DATE,136,END,8000,0,0.20,0,0.80
DUE_DATE,137,END,8000,0,0.20,0,0.80
DUE_DATE,138,END,8000,0,0.20,0,0.80
DUE_DATE,139,END,8000,0,0.20,0,0.80
DUE_DATE,140,END,8000,0,0.20,0,0.80
DUE_DATE,141,END,8000,0,0.20,0,0.80
DUE_DATE,142,END,8000,0,0.20,0,0.80
DUE_DATE,143,END,8000,0,0.20,0,0.80
DUE_DATE,144,END,8000,0,0.20,0,0.80
DUE_DATE,145,END,8000,0,0.20,0,0.80
DUE_DATE,146,END,8000,0,0.20,0,0.80
DUE_DATE,147,END,8000,0,0.20,0,0.80
DUE_DATE,148,END,8000,0,0.20,0,0.80
DUE_DATE,149,END,8000,0,0.20,0,0.80
DUE_DATE,150,END,8000,0,0.20,0,0.80
DUE_DATE,151,END,8000,0,0.20,0,0.80
DUE_DATE,152,END,8000,0,0.20,0,0.80
DUE_DATE,153,END,8000,0,0.20,0,0.80
DUE_DATE,154,END,8000,0,0.20,0,0.80
DUE_DATE,155,END,8000,0,0.20,0,0.80
DUE_DATE,156,END,8000,0,0.20,0,0.80
DUE_DATE,157,END,8000,0,0.20,0,0.80
DUE_DATE,158,END,8000,0,0.20,0,0.80
DUE_DATE,159,END,8000,0,0.20,0,0.80
DUE_DATE,160,END,8000,0,0.20,0,0.80
DUE_DATE,161,END,8000,0,0.20,0,0.80
DUE_DATE,162,END,8000,0,0.20,0,0.80
DUE_DATE,163,END,8000,0,0.20,0,0.80
DUE_DATE,164,END,8000,0,0.20,0,0.80
DUE_DATE,165,END,8000,0,0.20,0,0.80
DUE_DATE,166,END,8000,0,0.20,0,0.80
DUE_DATE,167,END,8000,0,0.20,0,0.80
DUE_DATE,168,END,8000,0,0.20,0,0.80
DUE_DATE,169,END,8000,0,0.20,0,0.80
DUE_DATE,170,END,8000,0,0.20,0,0.80
DUE_DATE,171,END,8000,0,0.20,0,0.80
DUE_DATE,172,END,8000,0,0.20,0,0.80
DUE_DATE,173,END,8000,0,0.20,0,0.80
DUE_DATE,174,END,8000,0,0.20,0,0.80
DUE_DATE,175,END,8000,0,0.20,0,0.80
DUE_DATE,176,END,8000,0,0.20,0,0.80
DUE_DATE,177,END,8000,0,0.20,0,0.80
DUE_DATE,178,END,8000,0,0.20,0,0.80
DUE_DATE,179,END,8000,0,0.20,0,0.80
DUE_DATE,180,END,8000,0,0.20,0,0.80
DUE_DATE,181,END,8000,0,0.20,0,0.80
DUE_DATE,182,END,8000,0,0.20,0,0.80
DUE_DATE,183,END,8000,0,0.20,0,0.80
DUE_DATE,184,END,8000,0,0.20,0,0.80
DUE_DATE,185,END,8000,0,0.20,0,0.80
DUE_DATE,186,END,8000,0,0.20,0,0.80
DUE_DATE,187,END,8000,0,0.20,0,0.80
DUE_DATE,188,END,8000,0,0.20,0,0.80
DUE_DATE,189,END,8000,0,0.20,0,0.80
DUE_DATE,190,END,8000,0,0.20,0,0.80
DUE_DATE,191,END,8000,0,0.20,0,0.80
DUE_DATE,192,END,8000,0,0.20,0,0.80
DUE_DATE,193,END,8000,0,0.20,0,0.80
DUE_DATE,194,END,8000,0,0.20,0,0.80
DUE_DATE,195,END,8000,0,0.20,0,0.80
DUE_DATE,196,END,8000,0,0.20,0,0.80
DUE_DATE,197,END,8000,0,0.20,0,0.80
DUE_DATE,198,END,8000,0,0.20,0,0.80
DUE_DATE,199,END,8000,0,0.20,0,0.80
DUE_DATE,200,END,8000,0,0.20,0,0.80
DUE_DATE,201,END,8000,0,0.20,0,0.80
DUE_DATE,202,END,8000,0,0.20,0,0.80
DUE_DATE,203,END,8000,0,0.20,0,0.80
DUE_DATE,204,END,8000,0,0.20,0,0.80
DUE_DATE,205,END,8000,0,0.20,0,0.80
DUE_DATE,206,END,8000,0,0.20,0,0.80
DUE_DATE,207,END,8000,0,0.20,0,0.80
DUE_DATE,208,END,8000,0,0.20,0,0.80
DUE_DATE,209,END,8000,0,0.20,0,0.80
DUE_DATE,210,END,8000,0,0.20,0,0.80
DUE_DATE,211,END,8000,0,0.20,0,0.80
DUE_DATE,212,END,8000,0,0.20,0,0.80
DUE_DATE,213,END,8000,0,0.20,0,0.80
DUE_DATE,214,END,8000,0,0.20,0,0.80
DUE_DATE,215,END,8000,0,0.20,0,0.80
DUE_DATE,216,END,8000,0,0.20,0,0.80
DUE_DATE,217,END,8000,0,0.20,0,0.80
DUE_DATE,218,END,8000,0,0.20,0,0.80
DUE_DATE,219,END,8000,0,0.20,0,0.80
DUE_DATE,220,END,8000,0,0.20,0,0.80
DUE_DATE,221,END,8000,0,0.20,0,0.80
DUE_DATE,222,END,8000,0,0.20,0,0.80
DUE_DATE,223,END,8000,0,0.20,0,0.80
DUE_DATE,224,END,8000,0,0.20,0,0.80
DUE_DATE,225,END,8000,0,0.20,0,0.80
DUE_DATE,226,END,8000,0,0.20,0,0.80
DUE_DATE,227,END,8000,0,0.20,0,0.80
DUE_DATE,228,END,8000,0,0.20,0,0.80
DUE_DATE,229,END,8000,0,0.20,0,0.80
DUE_DATE,230,END,8000,0,0.20,0,0.80
DUE_DATE,231,END,8000,0,0.20,0,0.80
DUE_DATE,232,END,8000,0,0.20,0,0.80
DUE_DATE,233,END,8000,0,0.20,0,0.80
DUE_DATE,234,END,8000,0,0.20,0,0.80
DUE_DATE,235,END,8000,0,0.20,0,0.80
DUE_DATE,236,END,8000,0,0.20,0,0.80
DUE_DATE,237,END,8000,0,0.20,0,0.80
DUE_DATE,238,END,8000,0,0.20,0,0.80
DUE_DATE,239,END,8000,0,0.20,0,0.80
DUE_DATE,240,END,8000,0,0.20,0,0.80
DUE_DATE,241,END,8000,0,0.20,0,0.80
DUE_DATE,242,END,8000,0,0.20,0,0.80
DUE_DATE,243,END,8000,0,0.20,0,0.80
DUE_DATE,244,END,8000,0,0.20,0,0.80
DUE_DATE,245,END,8000,0,0.20,0,0.80
