MODE,17,1,1,1,180,234,234,1625,19766,1859,20000,3510,0,0
MODE,18,0,0,1,180,234,234,2275,19766,2509,20000,3510,0,0
MODE,18,1,1,1,180,234,234,2337,19766,2571,20000,3510,0,0
MODE,19,0,0,1,120,156,156,2925,19844,3081,20000,2340,0,0
MODE,19,1,1,1,120,156,156,3057,19844,3213,20000,2340,0,0
MODE,20,0,0,1,180,234,234,3575,19766,3809,20000,3510,0,0
MODE,20,1,1,1,180,234,234,3575,19766,3809,20000,3510,0,0
MODE,21,0,0,1,240,312,312,3777,19688,4089,20000,4680,0,0
MODE,21,1,1,1,240,312,312,3777,19688,4089,20000,4680,0,0
MODE,22,0,0,1,120,156,156,3900,19844,4056,20000,2340,0,0
MODE,22,1,1,1,120,156,156,3900,19844,4056,20000,2340,0,0
MODE,23,0,0,1,240,312,312,4225,19688,4537,20000,4680,0,0
MODE,23,1,1,1,240,312,312,4497,19688,4809,20000,4680,0,0
MODE,24,0,0,1,120,156,156,4550,19844,4706,20000,2340,0,0
MODE,24,1,1,1,120,156,156,4550,19844,4706,20000,2340,0,0
MODE,25,0,0,1,240,312,312,4550,19688,4862,20000,4680,0,0
MODE,25,1,1,1,240,312,312,4550,19688,4862,20000,4680,0,0
MODE,26,0,0,1,300,390,390,4875,19610,5265,20000,5850,0,0
MODE,26,1,1,1,300,390,390,5200,19610,5590,20000,5850,0,0
MODE,27,0,0,1,240,312,312,5200,19688,5512,20000,4680,0,0
MODE,27,1,1,1,240,312,312,5217,19688,5529,20000,4680,0,0
MODE,28,0,0,1,120,156,156,5217,19844,5373,20000,2340,0,0
MODE,28,1,1,1,120,156,156,5217,19844,5373,20000,2340,0,0
MODE,29,0,0,1,240,312,312,5525,19688,5837,20000,4680,0,0
MODE,29,1,1,1,240,312,312,5525,19688,5837,20000,4680,0,0
MODE,30,0,0,1,240,312,312,5850,19688,6162,20000,4680,0,0
MODE,30,1,1,1,240,312,312,5937,19688,6249,20000,4680,0,0
MODE,31,0,0,1,240,312,312,6175,19688,6487,20000,4680,0,0
MODE,31,1,1,1,240,312,312,6175,19688,6487,20000,4680,0,0
MODE,32,0,0,1,120,156,156,6500,19844,6656,20000,2340,0,0
MODE,32,1,1,1,120,156,156,6500,19844,6656,20000,2340,0,0
MODE,33,0,0,1,300,390,390,6657,19610,7047,20000,5850,0,0
MODE,33,1,1,1,300,390,390,6657,19610,7047,20000,5850,0,0
MODE,34,0,0,1,300,390,390,6825,19610,7215,20000,5850,0,0
MODE,34,1,1,1,300,390,390,6825,19610,7215,20000,5850,0,0
MODE,35,0,0,1,120,156,156,7150,19844,7306,20000,2340,0,0
MODE,35,1,1,1,120,156,156,7377,19844,7533,20000,2340,0,0
MODE,36,0,0,1,300,390,390,7475,19610,7865,20000,5850,0,0
MODE,36,1,1,1,300,390,390,7475,19610,7865,20000,5850,0,0
MODE,37,0,0,1,120,156,156,7800,19844,7956,20000,2340,0,0
MODE,37,1,1,1,120,156,156,7800,19844,7956,20000,2340,0,0
MODE,38,0,0,1,240,312,312,8097,19688,8409,20000,4680,0,0
MODE,38,1,1,1,240,312,312,8097,19688,8409,20000,4680,0,0
MODE,39,0,0,1,300,390,390,8125,19610,8515,20000,5850,0,0
MODE,39,1,1,1,300,390,390,8125,19610,8515,20000,5850,0,0
