21	5	89
21	6	84
21	7	103
21	8	110
21	9	88
21	10	80
22	1	64
22	2	83
22	3	70
22	4	73
22	5	76
22	6	79
22	7	69
22	8	59
22	9	65
22	10	70
23	1	75
23	2	69
23	3	78
23	4	83
23	5	72
23	6	81
23	7	60
23	8	72
23	9	64
23	10	68
24	1	65
24	2	55
24	3	67
24	4	78
24	5	76
24	6	75
24	7	68
24	8	81
24	9	80
24	10	66
25	1	109
25	2	88
25	3	112
25	4	100
25	5	92
25	6	100
25	7	82
25	8	89
25	9	95
25	10	102
26	1	80
26	2	66
26	3	76
26	4	67
26	5	61
26	6	74
26	7	72
26	8	89
26	9	65
26	10	85
27	1	96
27	2	74
27	3	76
27	4	60
27	5	78
27	6	64
27	7	83
27	8	88
27	9	76
27	10	57
28	1	92
28	2	64
28	3	72
28	4	84
28	5	71
28	6	89
28	7	75
28	8	62
28	9	74
28	10	74
29	1	93
29	2	115
29	3	110
29	4	117
29	5	95
29	6	140
29	7	111
29	8	92
29	9	97
29	10	107
30	1	70
30	2	66
30	3	82
30	4	76
30	5	72
30	6	68
30	7	84
30	8	63
30	9	98
30	10	83
31	1	65
31	2	74
31	3	66
31	4	68
31	5	72
31	6	72
31	7	76
31	8	75
31	9	86
31	10	56
32	1	69
32	2	114
32	3	85
32	4	56
32	5	77
32	6	93
32	7	76
32	8	76
32	9	74
32	10	77
33	1	105
33	2	100
33	3	79
33	4	81
33	5	108
33	6	75
33	7	78
33	8	79
33	9	108
33	10	84
34	1	72
34	2	68
34	3	61
34	4	83
34	5	80
34	6	81
34	7	85
34	8	63
34	9	77
34	10	92
35	1	78
35	2	77
35	3	89
35	4	72
35	5	76
35	6	79
35	7	73
35	8	78
35	9	76
35	10	71
36	1	61
36	2	75
36	3	81
36	4	85
36	5	57
36	6	76
36	7	71
36	8	69
36	9	86
36	10	77
37	1	97
37	2	95
37	3	139
37	4	101
37	5	98
37	6	102
37	7	110
37	8	93
37	9	96
37	10	96
38	1	73
38	2	76
38	3	77
38	4	58
38	5	103
38	6	86
38	7	74
38	8	71
38	9	66
38	10	66
39	1	80
39	2	84
39	3	83
39	4	92
39	5	73
39	6	84
39	7	68
39	8	77
39	9	72
39	10	74
40	1	86
40	2	81
40	3	70
40	4	87
40	5	83
40	6	69
40	7	68
40	8	80
40	9	90
40	10	73
41	1	120
41	2	111
41	3	84
41	4	133
41	5	102
41	6	131
41	7	132
41	8	135
41	9	130
41	10	103
42	1	83
42	2	68
42	3	77
42	4	103
42	5	73
42	6	82
42	7	59
42	8	82
42	9	71
42	10	87
43	1	108
43	2	85
43	3	74
43	4	75
43	5	64
43	6	84
43	7	89
43	8	69
43	9	70
43	10	78
44	1	84
44	2	68
44	3	87
44	4	77
44	5	74
44	6	81
44	7	76
44	8	83
44	9	65
44	10	65
45	1	85
45	2	122
45	3	125
45	4	96
45	5	95
45	6	124
45	7	104
45	8	111
45	9	104
45	10	97
46	1	79
46	2	78
46	3	79
46	4	72
46	5	89
46	6	88
46	7	76
46	8	75
46	9	65
46	10	85
47	1	75
47	2	66
47	3	69
47	4	76
47	5	87
47	6	76
47	7	68
47	8	71
47	9	76
47	10	66
48	1	71
48	2	87
48	3	84
48	4	62
48	5	101
48	6	66
48	7	77
48	8	88
48	9	82
48	10	70
