tour,start,end,startPos,endPos
46,1181,1226,5,6
46,1254,1301,6,5
46,1330,1375,5,6
46,1378,1425,6,5
46,1454,1499,5,0
47,1086,1135,0,6
47,1160,1192,6,0
48,1088,1142,0,9
48,1157,1178,9,6
48,1196,1217,6,2
48,1238,1264,2,9
48,1279,1300,9,6
48,1318,1339,6,2
48,1360,1386,2,9
48,1401,1460,9,0
49,1095,1152,0,0
50,1111,1154,0,4
50,1174,1194,4,0
