tour,start,end,startPos,endPos
35,405,441,3,4
35,467,507,4,3
35,516,552,3,4
35,578,618,4,3
35,627,663,3,4
35,689,729,4,3
35,753,789,3,4
35,815,835,4,0
36,350,373,0,7
36,394,420,7,4
36,455,505,4,3
36,522,564,3,7
36,585,611,7,4
36,646,696,4,3
36,713,755,3,7
36,776,802,7,4
36,837,887,4,3
36,904,946,3,7
36,967,993,7,4
36,1028,1078,4,3
36,1103,1145,3,7
36,1166,1220,7,0
37,351,411,0,6
37,415,468,6,6
37,472,492,6,0
38,352,392,0,6
38,400,430,6,4
38,436,473,4,4
38,504,536,4,0
39,352,385,0,6
39,420,447,6,1
39,468,488,1,0
40,353,375,0,1
40,392,437,1,0
41,354,382,0,5
41,401,428,5,5
41,447,474,5,5
41,493,520,5,5
41,539,566,5,5
41,585,612,5,5
41,631,658,5,5
41,677,717,5,7
41,747,787,7,7
41,817,857,7,7
41,887,927,7,7
41,957,997,7,7
41,1027,1052,7,4
41,1082,1107,4,4
41,1137,1162,4,4
41,1192,1217,4,4
41,1247,1271,4,0
42,356,380,0,4
42,415,468,4,4
42,493,546,4,4
42,558,611,4,4
42,623,676,4,4
42,688,741,4,4
42,753,806,4,4
42,818,871,4,4
42,883,936,4,4
42,948,1004,4,5
42,1027,1083,5,5
42,1106,1162,5,5
42,1185,1241,5,5
42,1264,1284,5,0
43,357,406,0,3
43,437,475,3,5
43,482,507,5,6
43,542,580,6,5
43,587,609,5,8
43,640,678,8,5
43,685,707,5,8
43,738,786,8,5
43,795,817,5,8
43,825,873,8,5
43,882,904,5,8
43,912,960,8,5
43,969,991,5,8
43,999,1047,8,5
43,1056,1078,5,8
43,1086,1134,8,5
43,1143,1165,5,8
43,1173,1221,8,5
43,1230,1252,5,8
43,1260,1318,8,0
44,359,388,0,8
44,413,441,8,4
44,449,493,4,6
44,517,562,6,8
44,587,615,8,4
44,623,667,4,6
44,691,736,6,8
44,761,789,8,4
44,797,841,4,6
44,875,920,6,8
44,932,960,8,4
44,968,1012,4,6
44,1046,1091,6,8
44,1103,1131,8,4
44,1139,1183,4,6
44,1217,1262,6,8
44,1274,1302,8,4
44,1310,1354,4,6
44,1388,1433,6,8
44,1445,1496,8,0
45,362,421,0,6
45,442,497,6,0
46,363,395,0,3
46,421,463,3,0
47,365,417,0,7
47,446,504,7,5
47,515,547,5,7
47,576,634,7,5
47,645,698,5,9
47,708,766,9,5
47,777,806,5,9
47,836,894,9,5
47,925,954,5,9
47,983,1041,9,5
47,1072,1101,5,9
47,1127,1185,9,5
47,1216,1260,5,0
48,366,395,0,1
48,406,444,1,5
48,477,499,5,1
48,510,548,1,5
48,581,603,5,1
48,614,652,1,5
48,685,707,5,1
48,718,756,1,5
48,789,811,5,1
48,822,854,1,0
49,367,391,0,9
49,401,455,9,0
50,369,404,0,8
50,416,475,8,5
50,500,520,5,0
51,369,422,0,9
51,448,479,9,0
52,369,424,0,1
52,428,478,1,7
52,483,526,7,3
52,545,589,3,1
52,593,643,1,7
52,648,691,7,3
52,710,754,3,1
52,758,808,1,7
52,813,856,7,3
52,875,919,3,1
52,923,973,1,7
52,987,1030,7,3
52,1049,1093,3,1
52,1097,1147,1,7
52,1161,1204,7,3
52,1239,1283,3,1
52,1287,1337,1,7
52,1351,1393,7,0
53,370,411,0,9
53,431,474,9,9
53,494,537,9,9
53,561,612,9,8
53,646,697,8,8
53,731,782,8,8
53,816,867,8,8
53,881,932,8,8
53,946,997,8,8
53,1011,1062,8,8
53,1076,1127,8,8
53,1141,1192,8,8
53,1206,1257,8,8
53,1271,1308,8,4
53,1314,1344,4,0
54,370,422,0,9
54,435,493,9,4
54,524,553,4,9
54,566,624,9,4
54,655,684,4,9
54,697,755,9,4
54,781,810,4,9
54,823,881,9,4
54,907,936,4,9
54,949,970,9,9
54,984,1013,9,9
54,1026,1047,9,9
54,1061,1090,9,9
54,1103,1141,9,8
54,1175,1204,8,9
54,1217,1255,9,0
55,374,422,0,5
55,430,469,5,0
56,378,432,0,5
56,453,513,5,5
56,527,579,5,6
56,596,626,6,5
56,647,707,5,5
56,721,773,5,6
56,790,820,6,5
56,841,901,5,5
56,915,967,5,6
56,1000,1030,6,5
56,1051,1111,5,5
56,1125,1149,5,7
56,1180,1209,7,0
57,379,439,0,9
57,453,475,9,0
58,382,409,0,4
58,421,451,4,4
58,463,493,4,4
58,514,544,4,4
58,565,595,4,4
58,616,646,4,4
58,667,697,4,4
58,718,748,4,4
58,760,790,4,4
58,802,843,4,8
58,848,889,8,8
58,894,935,8,8
58,940,981,8,8
58,986,1027,8,8
58,1032,1073,8,8
58,1078,1119,8,8
58,1152,1172,8,0
59,384,423,0,2
59,455,485,2,5
59,516,539,5,2
59,571,601,2,5
59,632,655,5,2
59,680,708,2,6
59,734,757,6,2
59,782,810,2,6
59,836,859,6,2
59,884,943,2,7
59,972,995,7,2
59,1020,1079,2,7
59,1108,1131,7,2
59,1156,1215,2,7
59,1244,1267,7,2
59,1292,1351,2,7
59,1386,1409,7,2
59,1434,1457,2,0
60,384,435,0,8
60,468,494,8,2
60,524,544,2,8
60,577,603,8,2
60,633,653,2,8
60,686,712,8,2
60,742,762,2,8
60,795,821,8,2
60,851,871,2,8
60,904,930,8,2
60,960,980,2,8
60,1006,1032,8,2
60,1062,1082,2,8
60,1108,1134,8,2
60,1164,1184,2,8
60,1210,1253,8,0
61,387,415,0,2
61,438,478,2,7
61,491,536,7,5
61,558,617,5,2
61,640,680,2,7
61,693,738,7,5
61,760,819,5,2
61,842,882,2,7
61,895,940,7,5
61,962,1021,5,2
61,1044,1084,2,7
61,1097,1142,7,5
61,1159,1197,5,0
62,389,442,0,6
62,469,504,6,6
62,514,549,6,6
62,559,594,6,6
62,604,639,6,6
62,649,684,6,6
62,694,729,6,6
62,739,774,6,6
62,784,819,6,6
62,852,887,6,6
62,920,955,6,6
62,979,1014,6,6
62,1038,1073,6,6
62,1097,1132,6,6
62,1156,1191,6,6
62,1211,1246,6,6
62,1266,1289,6,0
63,390,441,0,9
63,464,501,9,9
63,522,576,9,6
63,603,658,6,9
63,681,718,9,9
63,739,793,9,6
63,801,856,6,9
63,879,916,9,9
63,937,991,9,6
63,999,1036,6,2
63,1047,1084,2,9
63,1105,1159,9,6
63,1176,1213,6,2
63,1224,1261,2,9
63,1282,1331,9,0
64,391,446,0,5
64,459,509,5,5
64,522,562,5,2
64,583,623,2,2
64,631,671,2,2
64,679,719,2,2
64,727,767,2,2
64,796,836,2,2
64,865,910,2,8
64,944,989,8,8
64,1023,1068,8,8
64,1102,1147,8,8
64,1181,1222,8,9
64,1243,1284,9,9
64,1305,1346,9,9
64,1367,1395,9,0
65,399,440,0,4
65,453,502,4,4
65,515,564,4,4
65,577,626,4,4
65,639,688,4,4
65,701,750,4,4
65,763,812,4,4
65,825,874,4,4
65,887,937,4,8
65,960,1010,8,8
65,1033,1083,8,8
65,1106,1156,8,8
65,1179,1199,8,0
66,400,435,0,5
66,441,480,5,6
66,493,542,6,5
66,548,587,5,6
66,600,649,6,5
66,670,709,5,6
66,722,772,6,8
66,784,823,8,6
66,849,899,6,8
66,911,950,8,6
66,976,1026,6,8
66,1038,1077,8,6
66,1103,1153,6,8
66,1165,1186,8,0
67,403,459,0,8
67,469,522,8,0
68,405,459,0,1
68,471,492,1,0
69,407,464,0,0
70,415,438,0,5
70,470,519,5,9
70,525,571,9,5
70,603,652,5,9
70,658,704,9,5
70,736,785,5,9
70,791,837,9,5
70,869,918,5,9
70,924,970,9,5
70,1003,1052,5,9
70,1058,1104,9,5
70,1137,1181,5,0
71,696,744,0,5
71,771,799,5,5
71,824,869,5,5
71,880,908,5,5
71,933,978,5,5
71,989,1017,5,5
71,1042,1087,5,5
71,1098,1126,5,5
71,1151,1184,5,0
72,707,753,0,2
72,757,781,2,2
72,785,809,2,2
72,813,837,2,2
72,841,865,2,2
72,869,893,2,2
72,897,921,2,2
72,925,949,2,2
72,953,977,2,2
72,981,1005,2,2
72,1009,1033,2,2
72,1037,1061,2,2
72,1065,1089,2,2
72,1093,1117,2,2
72,1131,1191,2,0
73,713,736,0,7
73,761,814,7,8
73,837,881,8,7
73,906,959,7,8
73,982,1026,8,7
73,1051,1104,7,8
73,1127,1171,8,7
73,1196,1249,7,8
73,1272,1327,8,0
74,742,775,0,5
74,799,842,5,2
74,850,898,2,5
74,922,965,5,2
74,973,1021,2,5
74,1045,1088,5,2
74,1096,1144,2,5
74,1168,1211,5,2
74,1219,1258,2,4
74,1261,1304,4,2
74,1312,1351,2,4
74,1354,1409,4,0
75,1009,1064,0,3
75,1087,1131,3,3
75,1154,1198,3,3
75,1221,1265,3,3
75,1288,1332,3,3
75,1355,1399,3,3
75,1422,1442,3,0
76,1037,1093,0,5
76,1110,1131,5,5
76,1160,1181,5,5
76,1210,1235,5,0
77,1041,1092,0,2
77,1116,1167,2,4
77,1199,1226,4,0
78,1042,1096,0,2
78,1130,1153,2,1
78,1158,1182,1,6
78,1188,1242,6,2
78,1276,1299,2,1
78,1304,1328,1,6
78,1334,1388,6,0
79,1044,1103,0,7
79,1136,1156,7,1
79,1185,1205,1,5
79,1209,1230,5,7
79,1234,1254,7,1
79,1283,1303,1,5
79,1317,1338,5,7
79,1342,1362,7,1
79,1391,1429,1,0
80,1070,1115,0,5
80,1123,1172,5,8
80,1190,1235,8,5
80,1243,1268,5,0
81,1075,1097,0,8
81,1105,1160,8,4
81,1193,1213,4,4
81,1226,1270,4,8
81,1278,1333,8,4
81,1342,1362,4,4
81,1379,1423,4,8
81,1431,1469,8,0
82,1078,1102,0,5
82,1122,1178,5,0
83,1080,1101,0,6
83,1117,1146,6,3
83,1174,1231,3,6
83,1247,1291,6,0
84,1090,1144,0,7
84,1168,1196,7,7
84,1204,1246,7,7
84,1252,1296,7,7
84,1320,1348,7,7
84,1356,1398,7,7
84,1421,1441,7,0
85,1100,1151,0,1
85,1168,1223,1,9
85,1250,1292,9,1
85,1309,1329,1,0
86,1129,1153,0,3
86,1161,1198,3,3
86,1206,1243,3,3
86,1251,1288,3,3
86,1296,1333,3,3
86,1341,1378,3,3
86,1386,1423,3,3
86,1431,1453,3,0
87,1136,1162,0,3
87,1166,1208,3,5
87,1216,1241,5,3
87,1245,1287,3,5
87,1295,1320,5,3
87,1324,1377,3,0
88,1142,1195,0,5
88,1208,1236,5,2
88,1256,1307,2,3
88,1319,1339,3,0
