tour,start,end,startPos,endPos
14,1133,1173,4,4
14,1180,1220,4,4
14,1234,1274,4,4
14,1288,1328,4,4
14,1342,1382,4,4
14,1396,1436,4,4
14,1450,1485,4,0
15,316,362,0,4
15,393,438,4,4
15,469,489,4,0
16,321,357,0,2
16,360,386,2,2
16,402,454,2,2
16,466,504,2,2
16,507,533,2,2
16,549,580,2,5
16,612,650,5,2
16,653,679,2,2
16,695,726,2,5
16,758,796,5,2
16,799,825,2,2
16,841,872,2,5
16,904,942,5,2
16,945,971,2,2
16,987,1018,2,5
16,1052,1090,5,2
16,1093,1119,2,2
16,1135,1166,2,5
16,1200,1238,5,2
16,1241,1267,2,2
16,1283,1314,2,5
16,1348,1390,5,0
17,322,343,0,4
17,371,405,4,4
17,419,472,4,0
18,324,353,0,2
18,377,409,2,6
18,435,467,6,6
18,493,525,6,6
18,551,583,6,6
18,609,641,6,6
18,667,699,6,6
18,725,757,6,6
18,783,815,6,6
18,837,869,6,6
18,891,923,6,6
18,945,977,6,6
18,1011,1043,6,6
18,1077,1109,6,6
18,1143,1175,6,6
18,1209,1241,6,6
18,1275,1307,6,0
19,326,367,0,7
19,393,430,7,4
19,442,462,4,0
20,329,379,0,6
20,385,435,6,6
20,441,461,6,0
21,329,356,0,9
21,383,434,9,0
22,333,380,0,7
22,385,432,7,6
22,437,470,6,7
22,475,522,7,6
22,527,560,6,7
22,590,637,7,6
22,642,675,6,7
22,697,744,7,6
22,749,782,6,7
22,804,851,7,6
22,856,889,6,7
22,911,958,7,6
22,963,996,6,7
22,1018,1041,7,4
22,1047,1080,4,7
22,1102,1125,7,4
22,1131,1164,4,7
22,1186,1209,7,4
22,1215,1248,4,7
22,1270,1293,7,4
22,1299,1332,4,7
22,1354,1377,7,4
22,1383,1416,4,7
22,1438,1477,7,0
23,335,364,0,8
23,389,437,8,0
24,343,381,0,9
24,393,446,9,9
24,458,511,9,9
24,523,576,9,9
24,588,641,9,9
24,653,706,9,9
24,718,745,9,3
24,766,807,3,6
24,817,858,6,6
24,868,909,6,6
24,919,960,6,6
24,970,1011,6,6
24,1021,1062,6,6
24,1072,1113,6,6
24,1123,1164,6,6
24,1174,1215,6,6
24,1225,1248,6,0
25,345,395,0,5
25,429,458,5,7
25,464,493,7,0
26,346,389,0,3
26,408,431,3,3
26,450,475,3,0
27,348,392,0,1
27,401,430,1,2
27,448,477,2,2
27,495,518,2,7
27,538,561,7,7
27,581,604,7,7
27,624,647,7,7
27,667,690,7,7
27,716,739,7,7
27,765,788,7,7
27,814,837,7,7
27,863,886,7,7
27,912,935,7,7
27,961,984,7,7
27,1010,1033,7,7
27,1059,1082,7,7
27,1108,1131,7,7
27,1157,1194,7,0
28,350,388,0,3
28,396,440,3,4
28,449,506,4,3
28,514,558,3,4
28,567,624,4,3
28,632,676,3,4
28,685,742,4,3
28,750,794,3,4
28,803,860,4,3
28,872,896,3,7
28,917,974,7,3
28,986,1010,3,7
28,1031,1088,7,3
28,1100,1127,3,2
28,1154,1212,2,0
29,350,383,0,1
29,389,440,1,5
29,453,500,5,9
29,504,561,9,1
29,567,618,1,5
29,647,694,5,9
29,698,755,9,1
29,771,822,1,5
29,851,898,5,9
29,902,959,9,1
29,968,1014,1,9
29,1028,1075,9,9
29,1079,1136,9,1
29,1145,1191,1,9
29,1221,1268,9,9
29,1272,1329,9,1
29,1338,1363,1,0
30,352,381,0,6
30,398,423,6,5
30,449,469,5,0
31,353,390,0,8
31,408,457,8,5
31,491,527,5,0
32,353,380,0,6
32,402,426,6,7
32,450,486,7,6
32,508,534,6,5
32,547,583,5,6
32,605,631,6,5
32,644,699,5,8
32,731,757,8,5
32,770,825,5,8
32,857,916,8,5
32,931,974,5,9
32,982,1041,9,5
32,1056,1099,5,9
32,1107,1166,9,5
32,1181,1221,5,0
33,353,383,0,4
33,405,457,4,5
33,479,499,5,0
34,353,391,0,7
34,414,471,7,0
35,356,380,0,5
35,397,427,5,9
35,450,508,9,5
35,542,581,5,5
35,598,628,5,9
35,655,713,9,5
35,747,786,5,5
35,803,833,5,9
35,860,918,9,5
35,952,991,5,5
35,1008,1038,5,9
35,1065,1123,9,5
35,1157,1196,5,0
36,356,391,0,1
36,424,446,1,1
36,479,501,1,1
36,534,556,1,1
36,589,611,1,1
36,644,666,1,1
36,699,738,1,6
36,745,784,6,6
36,791,830,6,6
36,837,880,6,3
36,911,954,3,3
36,985,1028,3,3
36,1059,1102,3,3
36,1133,1176,3,3
36,1207,1227,3,0
37,360,411,0,6
37,430,452,6,6
37,471,493,6,6
37,512,534,6,6
37,553,575,6,6
37,594,616,6,6
37,651,673,6,6
37,708,730,6,6
37,765,787,6,6
37,822,844,6,6
37,879,901,6,6
37,936,958,6,6
37,993,1018,6,5
37,1038,1063,5,5
37,1083,1108,5,5
37,1139,1164,5,5
37,1195,1220,5,5
37,1251,1279,5,8
37,1293,1321,8,8
37,1335,1363,8,8
37,1377,1408,8,0
38,360,406,0,6
38,423,475,6,7
38,501,536,7,8
38,543,573,8,6
38,590,639,6,7
38,642,677,7,8
38,684,714,8,6
38,731,780,6,7
38,783,818,7,8
38,825,855,8,6
38,866,915,6,7
38,918,953,7,8
38,960,990,8,6
38,1001,1050,6,7
38,1053,1088,7,8
38,1095,1125,8,6
38,1136,1185,6,7
38,1188,1244,7,2
38,1262,1286,2,3
38,1316,1348,3,0
39,360,412,0,5
39,432,455,5,8
39,465,514,8,5
39,534,557,5,8
39,567,616,8,5
39,636,659,5,8
39,669,718,8,5
39,738,761,5,8
39,771,820,8,5
39,840,863,5,8
39,873,922,8,5
39,942,965,5,8
39,975,1024,8,5
39,1044,1067,5,8
39,1077,1114,8,5
39,1136,1159,5,8
39,1169,1206,8,5
39,1228,1251,5,8
39,1261,1298,8,5
39,1320,1343,5,8
39,1353,1402,8,0
40,362,382,0,1
40,386,445,1,4
40,470,503,4,1
40,507,566,1,4
40,591,624,4,1
40,628,687,1,4
40,712,762,4,4
40,791,850,4,4
40,875,925,4,4
40,954,1013,4,4
40,1038,1088,4,4
40,1117,1176,4,4
40,1203,1253,4,4
40,1282,1329,4,0
41,363,423,0,2
41,434,469,2,3
41,483,538,3,2
41,549,584,2,3
41,598,653,3,2
41,664,699,2,3
41,713,768,3,2
41,779,814,2,3
41,828,885,3,5
41,909,944,5,3
41,958,1015,3,5
41,1039,1074,5,3
41,1088,1145,3,5
41,1169,1204,5,3
41,1209,1266,3,0
42,364,394,0,4
42,410,451,4,0
43,365,417,0,3
43,429,455,3,3
43,467,493,3,3
43,505,531,3,3
43,543,569,3,3
43,581,607,3,3
43,619,645,3,3
43,657,683,3,3
43,695,721,3,3
43,733,759,3,3
43,771,797,3,3
43,809,835,3,3
43,844,870,3,3
43,879,905,3,3
43,914,940,3,3
43,949,975,3,3
43,1002,1028,3,3
43,1055,1081,3,3
43,1093,1119,3,3
43,1129,1155,3,3
43,1165,1191,3,3
43,1201,1227,3,3
43,1237,1276,3,0
44,365,400,0,9
44,413,439,9,9
44,452,478,9,9
44,491,517,9,9
44,530,556,9,9
44,569,595,9,9
44,622,648,9,9
44,663,698,9,6
44,726,761,6,6
44,789,824,6,6
44,852,887,6,6
44,916,951,6,6
44,980,1015,6,6
44,1044,1079,6,6
44,1108,1143,6,6
44,1172,1217,6,4
44,1225,1270,4,0
45,366,406,0,8
45,435,470,8,3
45,479,499,3,0
46,368,399,0,8
46,406,430,8,8
46,437,461,8,8
46,468,492,8,8
46,499,523,8,8
46,530,572,8,4
46,582,624,4,4
46,634,676,4,4
46,686,728,4,4
46,738,780,4,4
46,790,832,4,4
46,842,862,4,0
47,370,408,0,7
47,428,454,7,0
48,370,403,0,5
48,431,477,5,5
48,511,531,5,0
49,371,398,0,3
49,428,449,3,6
49,471,496,6,4
49,528,554,4,3
49,584,605,3,6
49,627,652,6,4
49,684,707,4,8
49,720,741,8,6
49,763,788,6,4
49,820,843,4,8
49,850,899,8,4
49,920,945,4,4
49,977,1000,4,8
49,1022,1071,8,4
49,1092,1117,4,4
49,1149,1172,4,8
49,1200,1249,8,0
50,371,404,0,5
50,423,452,5,0
51,371,395,0,8
51,426,473,8,8
51,504,551,8,8
51,582,629,8,8
51,660,707,8,8
51,738,785,8,8
51,816,863,8,8
51,894,941,8,8
51,972,1019,8,8
51,1050,1097,8,8
51,1128,1175,8,8
51,1206,1253,8,8
51,1284,1313,8,0
52,372,413,0,3
52,436,486,3,0
53,375,430,0,3
53,435,483,3,5
53,496,535,5,3
53,540,588,3,5
53,601,640,5,3
53,645,693,3,5
53,706,745,5,3
53,750,798,3,5
53,811,850,5,3
53,855,903,3,5
53,916,955,5,3
53,960,1008,3,5
53,1021,1060,5,3
53,1065,1113,3,5
53,1126,1165,5,3
53,1170,1218,3,5
53,1231,1251,5,0
54,376,413,0,4
54,434,493,4,1
54,512,552,1,1
54,580,627,1,4
54,639,698,4,1
54,717,757,1,1
54,775,822,1,4
54,834,893,4,1
54,912,952,1,1
54,970,1017,1,4
54,1029,1088,4,1
54,1107,1147,1,1
54,1165,1212,1,4
54,1224,1283,4,1
54,1302,1322,1,0
55,377,401,0,6
55,422,464,6,5
55,468,489,5,0
56,377,400,0,1
56,426,453,1,3
56,470,490,3,0
57,377,422,0,9
57,435,458,9,5
57,474,502,5,8
57,522,559,8,9
57,572,595,9,5
57,611,639,5,8
57,659,696,8,9
57,709,732,9,5
57,761,789,5,8
57,809,846,8,9
57,859,885,9,2
57,896,924,2,8
57,944,981,8,9
57,994,1020,9,2
57,1031,1059,2,8
57,1079,1116,8,9
57,1129,1168,9,5
57,1188,1216,5,8
57,1250,1276,8,0
58,378,415,0,3
58,429,464,3,3
58,470,505,3,3
58,515,538,3,7
58,569,592,7,7
58,623,646,7,7
58,673,696,7,7
58,724,747,7,7
58,775,798,7,7
58,826,849,7,7
58,877,900,7,7
58,928,951,7,7
58,979,1004,7,3
58,1016,1041,3,3
58,1053,1078,3,3
58,1090,1115,3,3
58,1127,1152,3,3
58,1164,1223,3,0
59,380,430,0,4
59,439,465,4,5
59,487,531,5,4
59,540,591,4,6
59,597,641,6,4
59,650,701,4,6
59,707,751,6,4
59,760,811,4,6
59,817,857,6,5
59,883,934,5,6
59,940,980,6,5
59,1006,1057,5,6
59,1063,1103,6,5
59,1129,1180,5,6
59,1186,1226,6,5
59,1252,1303,5,6
59,1309,1349,6,5
59,1375,1404,5,0
60,382,410,0,8
60,442,485,8,8
60,517,564,8,3
60,584,631,3,3
60,651,698,3,3
60,718,765,3,3
60,785,832,3,3
60,852,899,3,3
60,919,966,3,3
60,986,1033,3,3
60,1053,1100,3,3
60,1120,1167,3,3
60,1187,1234,3,3
60,1254,1274,3,0
61,383,441,0,2
61,451,471,2,0
62,385,439,0,5
62,449,492,5,5
62,502,545,5,5
62,555,598,5,5
62,608,651,5,5
62,661,704,5,5
62,739,782,5,5
62,817,860,5,5
62,895,938,5,5
62,966,1009,5,5
62,1031,1074,5,5
62,1096,1139,5,5
62,1161,1202,5,0
63,387,422,0,8
63,440,460,8,5
63,495,542,5,8
63,560,580,8,5
63,615,662,5,8
63,680,700,8,5
63,735,782,5,8
63,800,820,8,5
63,855,902,5,8
63,920,940,8,5
63,975,1022,5,8
63,1040,1060,8,5
63,1095,1142,5,8
63,1173,1210,8,0
64,388,420,0,9
64,446,482,9,0
65,388,444,0,6
65,455,508,6,9
65,525,555,9,8
65,562,600,8,6
65,611,664,6,9
65,681,711,9,8
65,718,756,8,6
65,767,820,6,9
65,837,858,9,3
65,874,912,3,6
65,923,976,6,9
65,993,1014,9,3
65,1030,1068,3,6
65,1079,1132,6,9
65,1149,1170,9,3
65,1186,1224,3,6
65,1235,1288,6,9
65,1305,1360,9,0
66,390,441,0,4
66,444,465,4,9
66,491,511,9,0
67,391,441,0,0
68,391,438,0,9
68,466,486,9,0
69,393,413,0,2
69,441,465,2,7
69,490,544,7,2
69,548,590,2,2
69,618,642,2,7
69,667,721,7,2
69,751,793,2,2
69,821,845,2,7
69,877,931,7,2
69,961,1003,2,2
69,1031,1052,2,3
69,1070,1124,3,2
69,1154,1196,2,2
69,1224,1259,2,9
69,1294,1314,9,0
70,395,449,0,1
70,468,523,1,8
70,528,560,8,7
70,572,632,7,1
70,651,706,1,8
70,711,743,8,7
70,755,815,7,1
70,834,889,1,8
70,894,944,8,5
70,947,1007,5,1
70,1026,1081,1,8
70,1102,1152,8,5
70,1155,1215,5,0
71,397,419,0,9
71,444,504,9,0
72,398,418,0,6
72,435,466,6,6
72,483,514,6,6
72,531,562,6,6
72,587,618,6,6
72,643,674,6,6
72,699,730,6,6
72,755,786,6,6
72,811,851,6,9
72,855,895,9,9
72,899,939,9,9
72,943,983,9,9
72,987,1027,9,9
72,1031,1072,9,3
72,1098,1139,3,3
72,1165,1206,3,3
72,1213,1254,3,3
72,1280,1309,3,0
73,399,444,0,7
73,460,499,7,3
73,530,582,3,4
73,585,630,4,7
73,646,685,7,3
73,716,752,3,8
73,773,798,8,8
73,812,851,8,3
73,882,906,3,8
73,923,948,8,8
73,962,1001,8,3
73,1032,1056,3,8
73,1073,1098,8,8
73,1112,1163,8,0
74,399,434,0,7
74,437,497,7,5
74,508,565,5,2
74,596,622,2,7
74,625,685,7,5
74,696,753,5,2
74,784,810,2,7
74,813,834,7,9
74,844,901,9,2
74,932,958,2,7
74,961,982,7,9
74,992,1049,9,2
74,1080,1106,2,7
74,1109,1130,7,9
74,1140,1197,9,0
75,401,460,0,7
75,467,487,7,0
76,404,448,0,4
76,472,495,4,0
77,408,434,0,0
78,414,457,0,0
79,414,462,0,6
79,470,490,6,0
80,675,725,0,8
80,740,800,8,8
80,806,835,8,9
80,860,882,9,8
80,897,957,8,8
80,963,992,8,9
80,1017,1039,9,8
80,1054,1114,8,8
80,1120,1149,8,9
80,1174,1232,9,0
81,682,718,0,5
81,722,768,5,5
81,772,818,5,5
81,822,868,5,5
81,872,918,5,5
81,950,996,5,5
81,1028,1074,5,5
81,1106,1152,5,5
81,1184,1230,5,5
81,1262,1308,5,0
82,709,766,0,5
82,788,845,5,5
82,878,935,5,5
82,968,1025,5,5
82,1058,1115,5,5
82,1148,1205,5,5
82,1238,1258,5,0
83,743,796,0,3
83,806,841,3,0
84,1000,1042,0,2
84,1068,1119,2,5
84,1153,1190,5,9
84,1215,1262,9,1
84,1272,1292,1,0
85,1004,1058,0,5
85,1087,1126,5,4
85,1159,1181,4,5
85,1210,1255,5,0
86,1005,1042,0,9
86,1061,1117,9,2
86,1141,1161,2,8
86,1178,1217,8,9
86,1236,1292,9,0
87,1018,1051,0,8
87,1064,1114,8,8
87,1140,1168,8,9
87,1184,1221,9,5
87,1236,1286,5,8
87,1312,1357,8,0
88,1028,1061,0,8
88,1082,1126,8,8
88,1147,1191,8,8
88,1212,1249,8,7
88,1252,1289,7,7
88,1292,1329,7,0
89,1050,1097,0,9
89,1122,1175,9,2
89,1190,1222,2,9
89,1247,1287,9,0
90,1064,1092,0,6
90,1113,1134,6,2
90,1152,1204,2,0
91,1067,1093,0,5
91,1118,1161,5,9
91,1167,1198,9,5
91,1223,1266,5,9
91,1272,1303,9,5
91,1328,1371,5,0
92,1079,1127,0,9
92,1156,1190,9,9
92,1194,1220,9,9
92,1249,1283,9,9
92,1287,1313,9,9
92,1342,1376,9,9
92,1380,1437,9,0
93,1083,1125,0,7
93,1156,1195,7,4
93,1223,1262,4,4
93,1290,1310,4,0
94,1086,1107,0,7
94,1138,1169,7,7
94,1200,1231,7,7
94,1262,1296,7,6
94,1301,1335,6,6
94,1340,1398,6,0
95,1087,1143,0,0
96,1098,1153,0,2
96,1156,1208,2,0
97,1122,1170,0,7
97,1195,1237,7,7
97,1262,1295,7,0
98,1140,1171,0,7
98,1174,1221,7,7
98,1224,1271,7,7
98,1274,1334,7,8
98,1342,1396,8,2
98,1423,1467,2,0
