tour,start,end,startPos,endPos
12,1203,1262,6,6
12,1278,1308,6,0
13,359,413,0,2
13,423,447,2,8
13,479,522,8,0
14,369,397,0,7
14,421,472,7,0
15,372,431,0,4
15,435,455,4,0
16,375,395,0,6
16,416,458,6,6
16,479,521,6,6
16,542,584,6,6
16,605,647,6,6
16,668,710,6,6
16,731,773,6,6
16,794,836,6,6
16,857,899,6,6
16,920,962,6,6
16,983,1025,6,6
16,1046,1088,6,6
16,1113,1153,6,7
16,1176,1216,7,7
16,1239,1272,7,0
17,376,404,0,6
17,412,438,6,6
17,449,475,6,6
17,486,512,6,6
17,523,549,6,6
17,560,586,6,6
17,597,623,6,6
17,634,660,6,6
17,675,701,6,6
17,716,742,6,6
17,757,783,6,6
17,816,842,6,6
17,875,901,6,6
17,934,960,6,8
17,966,992,8,8
17,998,1024,8,8
17,1030,1056,8,8
17,1062,1088,8,8
17,1094,1120,8,8
17,1126,1152,8,8
17,1158,1184,8,8
17,1190,1248,8,8
17,1261,1281,8,0
18,381,441,0,2
18,469,501,2,2
18,520,552,2,2
18,571,603,2,2
18,622,650,2,8
18,674,702,8,8
18,726,754,8,8
18,778,806,8,8
18,830,858,8,8
18,882,910,8,8
18,934,962,8,8
18,986,1014,8,8
18,1036,1064,8,8
18,1086,1114,8,8
18,1136,1164,8,8
18,1180,1208,8,8
18,1224,1245,8,2
18,1255,1276,2,2
18,1286,1307,2,2
18,1317,1367,2,0
19,382,402,0,4
19,411,452,4,5
19,487,524,5,4
19,533,574,4,5
19,609,646,5,4
19,655,696,4,5
19,723,753,5,6
19,780,821,6,5
19,848,878,5,6
19,905,946,6,5
19,975,1005,5,6
19,1032,1073,6,5
19,1102,1132,5,6
19,1159,1179,6,0
20,407,464,0,5
20,469,515,5,5
20,520,566,5,5
20,571,617,5,5
20,640,686,5,5
20,716,762,5,5
20,792,838,5,5
20,868,914,5,5
20,944,973,5,6
20,991,1020,6,6
20,1038,1067,6,6
20,1085,1114,6,6
20,1132,1161,6,6
20,1179,1208,6,6
20,1226,1255,6,6
20,1273,1296,6,0
21,408,436,0,1
21,457,507,1,9
21,517,569,9,4
21,591,626,4,1
21,647,697,1,9
21,707,759,9,4
21,781,816,4,1
21,837,887,1,9
21,897,929,9,5
21,934,969,5,1
21,990,1040,1,9
21,1050,1082,9,5
21,1087,1122,5,1
21,1135,1185,1,9
21,1195,1227,9,5
21,1232,1276,5,0
22,412,468,0,0
23,417,476,0,9
23,492,536,9,5
23,548,584,5,9
23,607,651,9,5
23,663,699,5,9
23,722,766,9,5
23,778,814,5,9
23,837,881,9,5
23,893,929,5,9
23,952,996,9,5
23,1008,1044,5,9
23,1067,1125,9,7
23,1133,1169,7,9
23,1192,1250,9,7
23,1258,1294,7,9
23,1317,1375,9,7
23,1398,1418,7,0
24,766,803,0,6
24,834,883,6,6
24,906,959,6,4
24,977,1016,4,6
24,1047,1096,6,6
24,1119,1172,6,4
24,1190,1229,4,6
24,1260,1311,6,0
25,1025,1056,0,4
25,1064,1102,4,4
25,1110,1148,4,4
25,1156,1194,4,4
25,1202,1231,4,0
26,1030,1084,0,4
26,1106,1147,4,7
26,1155,1181,7,9
26,1204,1229,9,4
26,1251,1278,4,0
27,1047,1081,0,1
27,1115,1168,1,1
27,1202,1255,1,0
28,1048,1076,0,8
28,1110,1169,8,3
28,1174,1209,3,0
29,1049,1093,0,4
29,1101,1155,4,4
29,1163,1189,4,0
