tour,start,end,startPos,endPos
24,791,826,4,6
24,853,909,6,4
24,934,979,4,4
24,1002,1037,4,6
24,1064,1120,6,4
24,1145,1190,4,4
24,1213,1270,4,0
25,366,426,0,6
25,444,499,6,4
25,526,549,4,6
25,567,622,6,4
25,649,672,4,6
25,690,745,6,4
25,772,795,4,6
25,813,868,6,4
25,895,918,4,6
25,936,991,6,4
25,1018,1041,4,6
25,1059,1114,6,4
25,1141,1164,4,6
25,1182,1237,6,4
25,1264,1284,4,0
26,368,389,0,1
26,402,428,1,7
26,442,470,7,3
26,496,550,3,1
26,563,589,1,7
26,603,631,7,3
26,657,711,3,1
26,724,744,1,2
26,775,803,2,3
26,829,883,3,1
26,896,916,1,2
26,947,975,2,3
26,1001,1055,3,1
26,1068,1088,1,2
26,1119,1147,2,3
26,1173,1227,3,1
26,1240,1260,1,2
26,1291,1319,2,3
26,1345,1399,3,1
26,1412,1437,1,0
27,374,430,0,3
27,448,496,3,0
28,379,428,0,5
28,450,481,5,3
28,499,519,3,5
28,541,572,5,3
28,590,610,3,5
28,632,663,5,3
28,681,701,3,5
28,723,754,5,3
28,772,792,3,5
28,814,845,5,3
28,863,883,3,5
28,905,936,5,3
28,954,974,3,5
28,996,1027,5,3
28,1045,1065,3,5
28,1087,1107,5,7
28,1128,1148,7,5
28,1170,1190,5,7
28,1211,1248,7,0
29,381,424,0,4
29,429,457,4,4
29,478,511,4,9
29,518,560,9,4
29,593,621,4,4
29,642,675,4,9
29,682,724,9,4
29,757,785,4,4
29,806,839,4,9
29,846,879,9,1
29,895,923,1,4
29,944,977,4,9
29,984,1017,9,1
29,1033,1061,1,4
29,1082,1115,4,9
29,1122,1155,9,1
29,1171,1199,1,4
29,1220,1248,4,0
30,408,460,0,3
30,474,516,3,7
30,530,568,7,3
30,582,624,3,7
30,638,676,7,3
30,709,751,3,7
30,765,803,7,3
30,836,878,3,7
30,892,930,7,3
30,963,1005,3,7
30,1019,1067,7,4
30,1100,1142,4,7
30,1156,1204,7,4
30,1237,1277,4,0
31,416,449,0,6
31,456,483,6,9
31,501,524,9,6
31,531,558,6,9
31,576,599,9,6
31,606,633,6,9
31,651,674,9,6
31,681,708,6,9
31,726,749,9,6
31,756,783,6,9
31,801,824,9,6
31,831,858,6,9
31,876,899,9,6
31,906,933,6,9
31,951,974,9,6
31,981,1008,6,9
31,1026,1049,9,6
31,1056,1083,6,9
31,1101,1124,9,6
31,1131,1175,6,0
32,676,708,0,6
32,730,773,6,5
32,793,836,5,5
32,844,887,5,5
32,895,938,5,5
32,946,989,5,5
32,997,1040,5,5
32,1048,1091,5,5
32,1099,1151,5,7
32,1172,1224,7,7
32,1245,1297,7,7
32,1318,1370,7,7
32,1391,1443,7,7
32,1464,1484,7,0
33,739,769,0,6
33,783,830,6,6
33,844,891,6,6
33,905,952,6,6
33,966,1022,6,5
33,1032,1088,5,5
33,1100,1156,5,5
33,1168,1224,5,5
33,1236,1292,5,5
33,1321,1379,5,0
34,973,994,0,5
34,1022,1072,5,4
34,1076,1126,4,5
34,1154,1204,5,4
34,1208,1258,4,5
34,1286,1306,5,0
35,1018,1042,0,6
35,1074,1111,6,6
35,1143,1180,6,6
35,1194,1244,6,0
36,1023,1074,0,1
36,1103,1150,1,0
37,1023,1048,0,7
37,1077,1114,7,7
37,1143,1180,7,7
37,1209,1246,7,7
37,1275,1312,7,7
37,1341,1378,7,7
37,1407,1463,7,0
38,1093,1150,0,8
38,1179,1232,8,0
39,1113,1138,0,8
39,1145,1191,8,6
39,1213,1250,6,0
