tour,start,end,startPos,endPos
29,1173,1207,3,5
29,1231,1277,5,0
30,350,392,0,3
30,419,459,3,3
30,488,532,3,3
30,559,599,3,3
30,628,672,3,3
30,699,739,3,3
30,768,812,3,3
30,839,872,3,7
30,887,931,7,3
30,958,986,3,9
30,1012,1056,9,3
30,1083,1111,3,9
30,1137,1181,9,3
30,1208,1267,3,0
31,351,391,0,4
31,406,463,4,2
31,483,523,2,0
32,353,385,0,6
32,392,425,6,6
32,432,465,6,6
32,472,505,6,6
32,512,545,6,6
32,552,606,6,1
32,613,667,1,1
32,674,728,1,1
32,742,796,1,1
32,810,864,1,1
32,878,932,1,1
32,946,1000,1,1
32,1014,1068,1,1
32,1082,1136,1,1
32,1150,1193,1,0
33,355,409,0,4
33,417,461,4,4
33,469,513,4,4
33,521,565,4,4
33,573,617,4,4
33,625,669,4,4
33,688,720,4,2
33,753,785,2,2
33,818,850,2,2
33,883,915,2,2
33,948,980,2,2
33,1013,1045,2,2
33,1078,1110,2,2
33,1143,1187,2,3
33,1218,1265,3,3
33,1274,1329,3,0
34,357,396,0,3
34,408,466,3,3
34,478,536,3,3
34,548,606,3,3
34,618,676,3,3
34,688,746,3,3
34,758,816,3,3
34,828,886,3,3
34,898,956,3,3
34,968,997,3,5
34,1012,1041,5,5
34,1056,1084,5,8
34,1103,1131,8,8
34,1150,1178,8,8
34,1197,1225,8,8
34,1244,1272,8,8
34,1291,1311,8,0
35,358,383,0,5
35,403,441,5,5
35,461,481,5,0
36,358,398,0,6
36,407,451,6,6
36,460,481,6,0
37,358,413,0,3
37,437,493,3,0
38,359,384,0,9
38,389,415,9,9
38,420,446,9,9
38,451,477,9,9
38,482,508,9,9
38,513,539,9,9
38,544,570,9,9
38,575,601,9,9
38,606,632,9,9
38,637,663,9,9
38,668,698,9,2
38,703,733,2,2
38,738,768,2,2
38,773,803,2,2
38,808,838,2,2
38,843,873,2,2
38,878,908,2,2
38,913,943,2,2
38,948,978,2,2
38,983,1013,2,2
38,1018,1048,2,2
38,1053,1083,2,2
38,1088,1118,2,2
38,1123,1153,2,2
38,1174,1204,2,2
38,1225,1255,2,2
38,1275,1305,2,2
38,1325,1355,2,2
38,1375,1405,2,2
38,1425,1482,2,0
39,361,400,0,5
39,427,461,5,5
39,488,537,5,0
40,361,409,0,5
40,420,479,5,7
40,506,561,7,5
40,572,631,5,7
40,658,692,7,3
40,697,756,3,7
40,783,817,7,3
40,822,881,3,7
40,908,942,7,3
40,947,1006,3,7
40,1033,1067,7,3
40,1072,1131,3,7
40,1158,1178,7,0
41,361,404,0,9
41,419,464,9,7
41,473,508,7,7
41,543,584,7,9
41,599,644,9,7
41,669,704,7,7
41,739,780,7,9
41,795,840,9,7
41,865,900,7,7
41,935,976,7,9
41,991,1041,9,6
41,1044,1079,6,7
41,1114,1155,7,9
41,1170,1220,9,6
41,1239,1259,6,0
42,363,419,0,1
42,423,469,1,8
42,491,544,8,1
42,548,594,1,8
42,616,669,8,1
42,673,719,1,8
42,741,794,8,1
42,798,844,1,8
42,866,886,8,0
43,368,423,0,9
43,455,512,9,0
44,370,413,0,4
44,440,474,4,4
44,501,535,4,4
44,562,596,4,4
44,623,657,4,4
44,677,711,4,4
44,731,765,4,4
44,785,819,4,4
44,839,873,4,4
44,893,927,4,4
44,947,981,4,4
44,1001,1035,4,4
44,1055,1089,4,4
44,1109,1143,4,4
44,1163,1197,4,4
44,1217,1250,4,0
45,370,426,0,3
45,436,457,3,3
45,469,500,3,0
46,370,424,0,4
46,448,471,4,8
46,480,502,8,3
46,517,562,3,4
46,578,601,4,8
46,610,632,8,3
46,647,692,3,4
46,712,735,4,8
46,744,766,8,3
46,781,826,3,4
46,846,869,4,8
46,878,900,8,3
46,915,960,3,4
46,980,1003,4,8
46,1012,1034,8,3
46,1049,1094,3,4
46,1128,1151,4,8
46,1160,1182,8,3
46,1197,1242,3,4
46,1276,1299,4,8
46,1308,1330,8,3
46,1345,1390,3,0
47,372,401,0,6
47,424,452,6,0
48,374,402,0,2
48,425,473,2,0
49,375,407,0,7
49,432,452,7,0
50,376,434,0,5
50,453,510,5,0
51,378,410,0,9
51,415,455,9,2
51,463,483,2,0
52,388,424,0,9
52,443,499,9,8
52,524,577,8,9
52,596,652,9,8
52,677,698,8,2
52,718,774,2,8
52,799,825,8,9
52,840,896,9,8
52,921,947,8,9
52,962,1018,9,8
52,1043,1069,8,9
52,1084,1140,9,8
52,1165,1191,8,9
52,1206,1241,9,8
52,1261,1287,8,9
52,1302,1323,9,0
53,388,412,0,6
53,443,477,6,0
54,389,418,0,1
54,443,496,1,0
55,396,449,0,2
55,458,478,2,0
56,396,436,0,5
56,456,479,5,0
57,397,434,0,4
57,442,499,4,4
57,507,564,4,4
57,576,633,4,4
57,645,702,4,4
57,714,771,4,4
57,783,840,4,4
57,852,909,4,4
57,921,978,4,4
57,990,1047,4,4
57,1059,1116,4,4
57,1128,1185,4,4
57,1197,1217,4,0
58,398,441,0,8
58,451,511,8,5
58,518,554,5,8
58,564,624,8,5
58,631,667,5,8
58,677,715,8,5
58,719,755,5,8
58,765,803,8,5
58,807,853,5,6
58,882,920,6,5
58,924,970,5,6
58,999,1044,6,8
58,1057,1087,8,4
58,1102,1147,4,8
58,1160,1190,8,4
58,1205,1250,4,8
58,1263,1293,8,4
58,1308,1353,4,8
58,1370,1424,8,7
58,1431,1465,7,0
59,403,440,0,6
59,463,483,6,0
60,405,461,0,7
60,465,494,7,0
61,407,459,0,2
61,468,490,2,6
61,512,541,6,6
61,557,577,6,2
61,586,622,2,8
61,651,680,8,6
61,696,750,6,9
61,772,808,9,8
61,837,866,8,6
61,882,936,6,9
61,958,994,9,8
61,1023,1052,8,6
61,1068,1122,6,9
61,1144,1180,9,8
61,1209,1229,8,0
62,410,445,0,3
62,471,514,3,3
62,540,583,3,3
62,603,646,3,3
62,666,709,3,3
62,729,772,3,3
62,792,815,3,6
62,819,842,6,6
62,846,869,6,6
62,873,896,6,6
62,912,935,6,6
62,951,974,6,6
62,990,1013,6,6
62,1029,1052,6,6
62,1068,1091,6,6
62,1107,1130,6,6
62,1146,1169,6,6
62,1185,1212,6,0
63,416,474,0,0
64,677,705,0,6
64,714,766,6,7
64,790,810,7,0
65,700,741,0,8
65,754,799,8,1
65,806,830,1,5
65,853,876,5,8
65,889,934,8,1
65,941,965,1,5
65,988,1011,5,8
65,1024,1054,8,3
65,1058,1107,3,7
65,1119,1142,7,8
65,1155,1185,8,3
65,1189,1238,3,7
65,1250,1273,7,8
65,1286,1337,8,0
66,718,754,0,6
66,779,823,6,6
66,848,892,6,6
66,917,961,6,6
66,986,1030,6,6
66,1055,1101,6,2
66,1126,1185,2,0
67,744,769,0,7
67,773,808,7,7
67,812,847,7,7
67,851,886,7,7
67,890,925,7,7
67,929,972,7,6
67,1004,1047,6,6
67,1079,1122,6,6
67,1157,1200,6,6
67,1235,1255,6,0
68,982,1005,0,2
68,1024,1081,2,5
68,1108,1152,5,6
68,1180,1212,6,2
68,1233,1284,2,0
69,1010,1051,0,1
69,1080,1111,1,7
69,1118,1149,7,7
69,1156,1187,7,7
69,1194,1225,7,7
69,1232,1263,7,7
69,1270,1330,7,2
69,1363,1423,2,2
69,1456,1476,2,0
70,1013,1071,0,5
70,1087,1124,5,1
70,1147,1204,1,5
70,1220,1257,5,1
70,1280,1302,1,6
70,1318,1355,6,1
70,1378,1400,1,6
70,1416,1453,6,1
70,1476,1499,1,0
71,1053,1095,0,9
71,1130,1165,9,7
71,1180,1230,7,9
71,1265,1300,9,7
71,1315,1340,7,2
71,1357,1392,2,7
71,1407,1427,7,0
72,1053,1082,0,2
72,1107,1158,2,2
72,1183,1234,2,2
72,1259,1310,2,2
72,1335,1386,2,2
72,1411,1457,2,0
73,1064,1092,0,5
73,1112,1151,5,3
73,1164,1201,3,0
74,1088,1115,0,7
74,1147,1175,7,6
74,1205,1258,6,0
75,1094,1125,0,8
75,1154,1210,8,8
75,1239,1259,8,0
76,1096,1140,0,9
76,1150,1187,9,3
76,1199,1231,3,9
76,1241,1286,9,0
77,1111,1144,0,9
77,1147,1189,9,0
78,1115,1163,0,7
78,1181,1201,7,0
79,1117,1171,0,5
79,1186,1207,5,0
