tour,start,end,startPos,endPos
27,1111,1161,1,0
28,378,416,0,7
28,426,447,7,8
28,473,520,8,7
28,530,551,7,8
28,586,633,8,7
28,643,664,7,8
28,699,746,8,7
28,756,793,7,5
28,796,843,5,7
28,853,874,7,5
28,889,936,5,7
28,946,967,7,5
28,982,1024,5,5
28,1048,1069,5,5
28,1084,1126,5,5
28,1150,1170,5,0
29,380,413,0,6
29,416,449,6,1
29,483,509,1,0
30,380,426,0,5
30,445,492,5,0
31,388,420,0,2
31,426,467,2,0
32,391,432,0,2
32,438,468,2,4
32,499,558,4,2
32,564,598,2,8
32,621,680,8,2
32,686,720,2,8
32,743,802,8,2
32,808,842,2,8
32,845,904,8,2
32,910,944,2,8
32,947,1006,8,2
32,1012,1046,2,8
32,1049,1108,8,2
32,1114,1148,2,8
32,1151,1210,8,2
32,1216,1270,2,6
32,1283,1342,6,2
32,1348,1402,2,0
33,391,434,0,4
33,456,480,4,0
34,393,430,0,5
34,465,490,5,6
34,509,561,6,4
34,579,609,4,5
34,613,638,5,6
34,657,709,6,4
34,715,745,4,5
34,770,795,5,6
34,814,866,6,4
34,872,902,4,5
34,927,961,5,3
34,992,1044,3,4
34,1050,1080,4,5
34,1105,1139,5,3
34,1170,1222,3,4
34,1228,1258,4,5
34,1283,1317,5,3
34,1325,1377,3,4
34,1383,1413,4,5
34,1438,1465,5,0
35,399,458,0,0
36,403,440,0,6
36,468,500,6,0
37,408,440,0,3
37,452,495,3,2
37,527,556,2,3
37,568,611,3,2
37,643,672,2,3
37,684,727,3,2
37,759,788,2,3
37,821,864,3,2
37,889,918,2,3
37,951,994,3,2
37,1019,1048,2,3
37,1081,1124,3,2
37,1149,1178,2,3
37,1211,1254,3,2
37,1265,1297,2,0
38,409,454,0,6
38,461,494,6,6
38,501,553,6,3
38,565,617,3,3
38,629,681,3,3
38,693,745,3,3
38,757,809,3,3
38,821,873,3,3
38,887,939,3,3
38,953,1005,3,3
38,1019,1071,3,3
38,1085,1137,3,3
38,1151,1203,3,3
38,1217,1269,3,3
38,1283,1335,3,3
38,1360,1385,3,2
38,1390,1415,2,2
38,1420,1474,2,0
39,410,455,0,4
39,482,517,4,6
39,547,584,6,1
39,615,672,1,4
39,699,734,4,6
39,764,801,6,1
39,832,883,1,3
39,886,921,3,6
39,951,988,6,1
39,1019,1070,1,3
39,1073,1108,3,6
39,1138,1175,6,0
40,416,472,0,0
41,667,701,0,5
41,730,766,5,5
41,795,831,5,5
41,863,899,5,5
41,917,953,5,5
41,971,1007,5,5
41,1025,1061,5,5
41,1079,1115,5,5
41,1133,1166,5,8
41,1171,1204,8,8
41,1209,1242,8,8
41,1247,1268,8,8
41,1299,1320,8,8
41,1351,1403,8,9
41,1419,1443,9,0
42,705,730,0,5
42,753,787,5,5
42,810,867,5,4
42,902,959,4,4
42,994,1051,4,4
42,1086,1143,4,4
42,1178,1232,4,0
43,983,1030,0,7
43,1033,1058,7,7
43,1061,1086,7,7
43,1100,1125,7,7
43,1150,1175,7,7
43,1200,1225,7,7
43,1250,1288,7,0
44,983,1004,0,1
44,1008,1065,1,2
44,1100,1157,2,0
45,1024,1053,0,6
45,1087,1145,6,5
45,1166,1222,5,7
45,1246,1299,7,0
46,1091,1142,0,0
47,1096,1136,0,7
47,1162,1204,7,6
47,1222,1260,6,7
47,1286,1326,7,0
48,1113,1164,0,7
48,1199,1245,7,0
49,1116,1147,0,1
49,1150,1208,1,5
49,1235,1268,5,0
50,1144,1200,0,2
50,1203,1246,2,9
50,1280,1337,9,0
