tour,start,end,startPos,endPos
8,1119,1159,6,9
8,1182,1214,9,6
8,1217,1257,6,9
8,1290,1325,9,0
9,307,340,0,9
9,364,398,9,8
9,429,449,8,0
10,310,370,0,1
10,393,446,1,0
11,313,356,0,9
11,379,410,9,9
11,433,472,9,0
12,313,367,0,9
12,379,434,9,9
12,446,501,9,9
12,513,533,9,0
13,315,366,0,2
13,377,428,2,1
13,459,519,1,0
14,317,353,0,6
14,372,417,6,8
14,427,475,8,5
14,480,506,5,6
14,525,570,6,8
14,580,628,8,5
14,633,659,5,6
14,678,727,6,4
14,762,818,4,6
14,833,859,6,6
14,878,927,6,4
14,962,1018,4,6
14,1033,1059,6,6
14,1078,1127,6,4
14,1139,1195,4,0
15,318,374,0,4
15,381,403,4,7
15,422,446,7,4
15,453,493,4,0
16,319,352,0,6
16,357,398,6,2
16,416,461,2,1
16,485,533,1,6
16,538,579,6,2
16,597,642,2,1
16,666,714,1,6
16,719,760,6,2
16,778,823,2,1
16,847,895,1,6
16,900,941,6,2
16,959,1004,2,1
16,1028,1060,1,9
16,1067,1108,9,2
16,1126,1171,2,1
16,1195,1227,1,9
16,1230,1271,9,2
16,1289,1328,2,0
17,325,357,0,6
17,375,406,6,6
17,424,444,6,0
18,326,356,0,4
18,378,420,4,4
18,449,502,4,2
18,511,570,2,4
18,592,634,4,4
18,663,716,4,2
18,725,784,2,4
18,806,848,4,4
18,877,930,4,2
18,939,998,2,4
18,1020,1062,4,4
18,1091,1144,4,2
18,1153,1212,2,4
18,1242,1284,4,0
19,329,349,0,1
19,383,416,1,0
20,332,352,0,5
20,384,434,5,7
20,449,498,7,2
20,515,562,2,5
20,594,644,5,7
20,659,708,7,2
20,725,772,2,5
20,804,842,5,4
20,857,906,4,2
20,923,970,2,5
20,1002,1040,5,4
20,1055,1104,4,2
20,1121,1168,2,5
20,1200,1238,5,4
20,1253,1281,4,0
21,332,372,0,4
21,386,434,4,0
22,334,392,0,7
22,408,445,7,2
22,470,497,2,7
22,513,550,7,2
22,575,634,2,5
22,641,678,5,2
22,703,762,2,5
22,769,821,5,4
22,851,910,4,5
22,917,950,5,3
22,955,1014,3,5
22,1021,1054,5,3
22,1059,1118,3,5
22,1125,1172,5,8
22,1207,1227,8,0
23,334,358,0,9
23,379,419,9,9
23,440,480,9,9
23,501,541,9,9
23,562,602,9,9
23,623,663,9,9
23,684,724,9,9
23,745,785,9,9
23,806,846,9,9
23,867,907,9,9
23,928,977,9,8
23,986,1035,8,8
23,1044,1093,8,8
23,1102,1151,8,8
23,1160,1209,8,8
23,1218,1259,8,0
24,338,377,0,9
24,399,459,9,4
24,493,530,4,8
24,535,594,8,9
24,624,684,9,4
24,718,755,4,8
24,760,819,8,9
24,849,909,9,4
24,943,980,4,8
24,985,1044,8,9
24,1074,1134,9,4
24,1168,1205,4,8
24,1210,1269,8,9
24,1299,1359,9,4
24,1393,1430,4,8
24,1435,1491,8,0
25,339,373,0,7
25,402,443,7,7
25,472,513,7,7
25,542,583,7,7
25,612,653,7,7
25,682,723,7,7
25,752,793,7,7
25,799,840,7,7
25,846,887,7,7
25,893,934,7,7
25,940,981,7,7
25,987,1028,7,7
25,1034,1075,7,7
25,1081,1122,7,7
25,1128,1169,7,7
25,1189,1213,7,8
25,1233,1277,8,0
26,340,391,0,6
26,424,468,6,6
26,501,545,6,6
26,578,622,6,6
26,655,691,6,8
26,697,737,8,6
26,758,798,6,6
26,819,859,6,6
26,880,920,6,6
26,941,981,6,6
26,1002,1042,6,6
26,1063,1103,6,6
26,1124,1164,6,6
26,1185,1208,6,0
27,341,379,0,5
27,408,430,5,5
27,459,479,5,0
28,342,378,0,5
28,404,442,5,5
28,468,506,5,5
28,532,570,5,5
28,575,613,5,5
28,618,656,5,5
28,661,699,5,5
28,704,733,5,6
28,747,776,6,6
28,790,819,6,6
28,833,862,6,6
28,895,924,6,6
28,957,986,6,6
28,1019,1048,6,6
28,1081,1110,6,6
28,1143,1172,6,6
28,1205,1234,6,0
29,343,384,0,1
29,392,445,1,5
29,460,512,5,8
29,524,556,8,7
29,568,621,7,5
29,636,688,5,8
29,700,732,8,7
29,744,797,7,5
29,812,864,5,8
29,876,908,8,7
29,920,976,7,5
29,984,1036,5,8
29,1048,1080,8,7
29,1092,1148,7,5
29,1156,1184,5,0
30,345,390,0,9
30,396,428,9,9
30,434,472,9,0
31,345,380,0,3
31,384,443,3,3
31,447,467,3,0
32,346,405,0,5
32,421,454,5,5
32,470,503,5,5
32,519,552,5,5
32,568,601,5,5
32,617,650,5,5
32,666,699,5,5
32,715,748,5,5
32,773,806,5,5
32,831,864,5,5
32,889,922,5,5
32,947,980,5,5
32,1005,1038,5,5
32,1063,1096,5,5
32,1121,1154,5,5
32,1179,1212,5,5
32,1247,1280,5,5
32,1315,1335,5,0
33,347,397,0,7
33,421,441,7,0
34,347,386,0,5
34,392,420,5,5
34,428,456,5,5
34,464,492,5,5
34,500,528,5,5
34,536,564,5,5
34,572,600,5,5
34,608,636,5,5
34,644,672,5,5
34,680,701,5,8
34,713,734,8,8
34,746,767,8,8
34,779,800,8,8
34,812,833,8,8
34,845,866,8,8
34,878,899,8,8
34,911,932,8,8
34,944,965,8,8
34,977,998,8,8
34,1010,1031,8,8
34,1039,1074,8,8
34,1094,1129,8,8
34,1149,1184,8,8
34,1204,1230,8,0
35,350,383,0,9
35,402,455,9,9
35,474,527,9,9
35,533,586,9,9
35,592,645,9,9
35,651,704,9,9
35,710,763,9,9
35,769,822,9,9
35,828,873,9,3
35,906,951,3,3
35,984,1029,3,3
35,1062,1107,3,3
35,1140,1185,3,3
35,1218,1255,3,0
36,351,391,0,4
36,403,425,4,8
36,446,479,8,4
36,489,511,4,8
36,532,565,8,4
36,575,597,4,8
36,601,634,8,4
36,644,666,4,8
36,670,699,8,6
36,725,747,6,8
36,751,780,8,6
36,806,828,6,8
36,832,861,8,6
36,887,909,6,8
36,913,942,8,6
36,968,990,6,8
36,994,1023,8,6
36,1049,1071,6,8
36,1075,1104,8,6
36,1130,1152,6,8
36,1156,1185,8,6
36,1211,1253,6,0
37,352,396,0,8
37,402,462,8,8
37,488,546,8,4
37,553,594,4,9
37,617,677,9,8
37,681,739,8,4
37,746,787,4,9
37,810,870,9,8
37,874,932,8,4
37,939,980,4,9
37,1003,1063,9,8
37,1067,1125,8,4
37,1132,1173,4,9
37,1196,1256,9,8
37,1260,1318,8,4
37,1325,1366,4,9
37,1389,1449,9,8
37,1453,1473,8,0
38,353,391,0,2
38,423,449,2,0
39,354,411,0,3
39,429,456,3,4
39,491,524,4,3
39,542,569,3,4
39,604,637,4,3
39,655,682,3,4
39,717,750,4,3
39,768,795,3,4
39,815,848,4,3
39,866,893,3,4
39,922,955,4,3
39,973,1025,3,1
39,1056,1089,1,3
39,1107,1138,3,5
39,1167,1200,5,3
39,1218,1249,3,5
39,1256,1305,5,0
40,357,395,0,3
40,412,436,3,3
40,453,477,3,3
40,506,558,3,5
40,563,615,5,5
40,620,672,5,5
40,677,729,5,5
40,734,786,5,5
40,791,843,5,5
40,848,876,5,2
40,890,918,2,2
40,932,960,2,2
40,974,1002,2,2
40,1016,1044,2,2
40,1058,1086,2,2
40,1100,1128,2,2
40,1142,1170,2,2
40,1184,1212,2,2
40,1226,1254,2,2
40,1268,1307,2,0
41,359,413,0,7
41,440,473,7,0
42,359,389,0,8
42,395,427,8,7
42,444,499,7,5
42,517,556,5,8
42,562,621,8,2
42,652,707,2,5
42,725,764,5,8
42,770,829,8,2
42,860,915,2,5
42,933,972,5,8
42,978,1037,8,2
42,1057,1113,2,7
42,1138,1177,7,8
42,1183,1242,8,2
42,1262,1284,2,0
43,360,381,0,2
43,386,426,2,2
43,452,512,2,0
44,360,413,0,3
44,443,502,3,0
45,361,417,0,5
45,425,451,5,5
45,459,485,5,5
45,493,519,5,5
45,527,553,5,5
45,560,586,5,5
45,617,643,5,5
45,674,700,5,5
45,731,757,5,5
45,788,814,5,5
45,845,871,5,5
45,902,928,5,5
45,959,985,5,5
45,1016,1042,5,5
45,1073,1099,5,5
45,1130,1156,5,5
45,1187,1213,5,5
45,1244,1272,5,0
46,362,388,0,7
46,417,470,7,0
47,362,420,0,6
47,424,467,6,8
47,485,505,8,6
47,509,552,6,8
47,570,590,8,6
47,594,637,6,8
47,655,675,8,6
47,679,722,6,8
47,740,760,8,6
47,764,807,6,8
47,825,845,8,6
47,849,892,6,8
47,910,930,8,6
47,934,977,6,8
47,995,1015,8,6
47,1019,1062,6,8
47,1080,1100,8,6
47,1104,1147,6,8
47,1165,1185,8,6
47,1189,1232,6,8
47,1250,1270,8,6
47,1274,1317,6,8
47,1335,1355,8,0
48,363,389,0,3
48,396,433,3,4
48,465,485,4,2
48,512,561,2,3
48,568,628,3,3
48,648,694,3,7
48,723,780,7,3
48,806,866,3,3
48,886,932,3,7
48,961,1018,7,3
48,1044,1068,3,7
48,1087,1133,7,7
48,1162,1186,7,0
49,366,420,0,7
49,431,467,7,6
49,484,542,6,7
49,575,601,7,7
49,613,649,7,6
49,666,724,6,7
49,757,783,7,7
49,795,831,7,6
49,848,906,6,7
49,939,965,7,7
49,977,1036,7,9
49,1055,1113,9,7
49,1146,1172,7,7
49,1184,1243,7,0
50,367,400,0,1
50,421,470,1,4
50,490,510,4,0
51,367,393,0,3
51,406,449,3,3
51,462,516,3,0
52,368,418,0,7
52,438,464,7,7
52,484,510,7,7
52,530,556,7,7
52,576,602,7,7
52,622,648,7,7
52,662,688,7,7
52,702,728,7,7
52,742,768,7,7
52,782,808,7,7
52,822,848,7,7
52,862,888,7,7
52,902,928,7,7
52,942,996,7,5
52,1027,1081,5,5
52,1112,1166,5,5
52,1197,1251,5,0
53,368,427,0,0
54,369,397,0,7
54,421,461,7,2
54,486,517,2,7
54,536,576,7,2
54,601,632,2,7
54,637,677,7,2
54,702,733,2,7
54,738,778,7,2
54,803,834,2,7
54,839,879,7,2
54,886,917,2,7
54,922,962,7,2
54,969,1000,2,7
54,1005,1045,7,2
54,1052,1083,2,7
54,1088,1128,7,2
54,1159,1190,2,7
54,1195,1235,7,2
54,1266,1297,2,7
54,1302,1359,7,5
54,1366,1404,5,0
55,369,389,0,7
55,417,467,7,7
55,495,525,7,0
56,370,421,0,9
56,445,465,9,5
56,488,519,5,6
56,535,571,6,9
56,595,615,9,5
56,638,669,5,6
56,682,718,6,9
56,742,762,9,5
56,785,816,5,6
56,848,884,6,9
56,908,928,9,5
56,951,982,5,6
56,1014,1050,6,9
56,1074,1094,9,5
56,1117,1148,5,6
56,1180,1238,6,0
57,371,408,0,3
57,428,465,3,3
57,495,520,3,3
57,540,577,3,3
57,607,632,3,3
57,652,689,3,3
57,719,744,3,3
57,764,801,3,3
57,831,856,3,3
57,876,913,3,3
57,943,968,3,3
57,988,1025,3,3
57,1036,1078,3,4
57,1096,1133,4,3
57,1144,1183,3,0
58,371,392,0,1
58,426,462,1,3
58,475,496,3,0
59,377,410,0,3
59,427,460,3,2
59,473,528,2,3
59,545,578,3,2
59,591,646,2,3
59,654,687,3,2
59,700,755,2,3
59,763,796,3,2
59,809,864,2,3
59,896,929,3,2
59,942,997,2,3
59,1029,1062,3,2
59,1075,1109,2,4
59,1123,1156,4,2
59,1185,1219,2,4
59,1233,1266,4,2
59,1295,1329,2,4
59,1343,1374,4,5
59,1379,1416,5,0
60,384,439,0,0
61,384,420,0,8
61,429,484,8,0
62,385,415,0,4
62,420,441,4,4
62,446,467,4,4
62,472,493,4,4
62,501,530,4,6
62,544,573,6,6
62,587,616,6,6
62,630,659,6,6
62,673,704,6,1
62,707,738,1,1
62,741,772,1,1
62,775,806,1,1
62,809,840,1,1
62,843,874,1,1
62,877,908,1,1
62,911,942,1,1
62,945,976,1,1
62,979,1010,1,1
62,1013,1044,1,1
62,1047,1078,1,1
62,1081,1112,1,1
62,1115,1146,1,1
62,1180,1211,1,0
63,388,418,0,9
63,433,491,9,0
64,393,424,0,6
64,459,506,6,1
64,512,562,1,7
64,590,634,7,6
64,664,711,6,1
64,742,792,1,7
64,820,864,7,6
64,885,932,6,1
64,963,1013,1,7
64,1042,1063,7,8
64,1095,1152,8,9
64,1177,1227,9,7
64,1256,1291,7,1
64,1303,1323,1,0
65,393,424,0,6
65,450,510,6,6
65,536,596,6,6
65,622,682,6,6
65,708,768,6,6
65,794,854,6,6
65,880,940,6,6
65,966,1026,6,6
65,1052,1112,6,6
65,1138,1198,6,6
65,1224,1284,6,6
65,1310,1370,6,6
65,1400,1447,6,0
66,398,455,0,8
66,478,523,8,8
66,546,591,8,8
66,614,659,8,8
66,682,727,8,8
66,750,795,8,8
66,818,872,8,5
66,898,952,5,5
66,978,1032,5,5
66,1058,1112,5,5
66,1138,1192,5,5
66,1218,1252,5,0
67,410,461,0,4
67,490,510,4,0
68,412,468,0,2
68,481,540,2,2
68,553,576,2,4
68,586,609,4,4
68,619,642,4,4
68,652,675,4,4
68,685,719,4,6
68,754,809,6,5
68,821,876,5,5
68,888,943,5,5
68,955,1010,5,5
68,1022,1077,5,5
68,1089,1144,5,5
68,1156,1211,5,5
68,1223,1247,5,0
69,417,467,0,6
69,488,521,6,0
70,417,463,0,6
70,473,497,6,4
70,518,540,4,6
70,557,581,6,4
70,602,624,4,6
70,635,659,6,4
70,680,702,4,6
70,713,737,6,4
70,758,780,4,6
70,791,832,6,0
71,685,726,0,4
71,748,805,4,6
71,830,879,6,4
71,901,958,4,6
71,983,1032,6,4
71,1054,1111,4,6
71,1136,1185,6,4
71,1201,1234,4,0
72,706,762,0,5
72,780,830,5,8
72,848,891,8,5
72,909,959,5,8
72,977,1002,8,7
72,1027,1077,7,8
72,1095,1120,8,7
72,1145,1195,7,8
72,1213,1233,8,0
73,707,737,0,7
73,770,792,7,2
73,814,867,2,7
73,900,922,7,2
73,944,997,2,7
73,1030,1052,7,2
73,1074,1127,2,7
73,1160,1182,7,2
73,1204,1224,2,0
74,717,739,0,3
74,760,784,3,0
75,999,1038,0,6
75,1063,1103,6,2
75,1136,1167,2,4
75,1200,1240,4,2
75,1273,1304,2,4
75,1337,1377,4,2
75,1410,1436,2,0
76,1003,1038,0,8
76,1052,1108,8,6
76,1129,1171,6,2
76,1198,1218,2,8
76,1232,1268,8,0
77,1017,1057,0,6
77,1061,1095,6,4
77,1119,1144,4,6
77,1148,1192,6,0
78,1017,1075,0,5
78,1095,1144,5,5
78,1164,1213,5,5
78,1233,1288,5,2
78,1306,1326,2,0
79,1030,1078,0,8
79,1112,1165,8,5
79,1191,1232,5,5
79,1246,1268,5,0
80,1035,1067,0,8
80,1098,1135,8,8
80,1166,1203,8,8
80,1234,1271,8,8
80,1292,1329,8,8
80,1350,1387,8,8
80,1408,1428,8,0
81,1038,1074,0,7
81,1107,1150,7,2
81,1179,1215,2,7
81,1245,1265,7,0
82,1050,1072,0,6
82,1079,1104,6,9
82,1115,1136,9,5
82,1139,1183,5,6
82,1190,1214,6,0
83,1054,1074,0,7
83,1096,1131,7,7
83,1153,1173,7,0
84,1065,1101,0,3
84,1107,1154,3,0
85,1085,1121,0,5
85,1136,1185,5,5
85,1200,1249,5,5
85,1264,1313,5,5
85,1328,1348,5,0
86,1087,1118,0,3
86,1131,1183,3,5
86,1186,1209,5,0
87,1134,1159,0,3
87,1183,1240,3,8
87,1248,1268,8,0
88,1145,1183,0,6
88,1189,1229,6,0
