tour,start,end,startPos,endPos
30,405,453,5,5
30,471,519,5,5
30,537,585,5,5
30,603,651,5,5
30,669,717,5,5
30,735,783,5,5
30,801,849,5,5
30,867,915,5,5
30,933,981,5,5
30,1010,1047,5,6
30,1073,1110,6,6
30,1136,1173,6,6
30,1199,1236,6,6
30,1262,1299,6,6
30,1325,1362,6,6
30,1388,1408,6,0
31,351,404,0,9
31,417,437,9,0
32,352,410,0,3
32,428,488,3,9
32,505,525,9,3
32,543,603,3,9
32,620,640,9,3
32,658,718,3,9
32,735,755,9,3
32,773,833,3,9
32,850,870,9,3
32,888,948,3,9
32,965,985,9,3
32,1003,1061,3,8
32,1069,1089,8,3
32,1107,1135,3,8
32,1166,1186,8,3
32,1204,1232,3,8
32,1263,1305,8,0
33,354,378,0,5
33,391,427,5,5
33,440,462,5,0
34,354,393,0,2
34,425,484,2,7
34,490,510,7,5
34,514,573,5,7
34,579,599,7,5
34,603,662,5,7
34,668,688,7,5
34,692,751,5,7
34,757,777,7,5
34,781,840,5,7
34,846,866,7,5
34,900,959,5,7
34,965,985,7,5
34,1019,1078,5,7
34,1084,1104,7,5
34,1138,1192,5,6
34,1216,1236,6,5
34,1270,1313,5,0
35,357,411,0,6
35,439,484,6,3
35,510,534,3,6
35,559,604,6,3
35,630,684,3,4
35,691,736,4,3
35,762,816,3,4
35,825,870,4,3
35,896,950,3,4
35,959,1004,4,3
35,1030,1084,3,4
35,1097,1142,4,3
35,1168,1222,3,4
35,1239,1284,4,0
36,359,395,0,4
36,405,464,4,1
36,489,518,1,5
36,528,564,5,4
36,574,633,4,1
36,658,687,1,5
36,697,733,5,4
36,747,806,4,1
36,831,860,1,5
36,870,906,5,4
36,920,979,4,1
36,1004,1033,1,5
36,1043,1079,5,4
36,1093,1152,4,1
36,1177,1206,1,5
36,1216,1252,5,4
36,1266,1325,4,0
37,362,414,0,5
37,444,475,5,0
38,364,393,0,6
38,416,459,6,0
39,366,414,0,8
39,442,502,8,0
40,369,421,0,6
40,436,494,6,7
40,528,552,7,6
40,567,625,6,7
40,659,683,7,6
40,698,756,6,7
40,790,814,7,6
40,829,887,6,7
40,921,945,7,6
40,976,1034,6,7
40,1068,1092,7,6
40,1123,1181,6,7
40,1215,1239,7,6
40,1270,1290,6,0
41,369,425,0,2
41,443,474,2,6
41,502,554,6,2
41,572,603,2,6
41,631,683,6,2
41,701,732,2,6
41,751,803,6,2
41,821,852,2,6
41,871,923,6,2
41,941,972,2,6
41,991,1014,6,3
41,1039,1070,3,6
41,1089,1112,6,3
41,1137,1168,3,6
41,1187,1210,6,3
41,1235,1269,3,8
41,1276,1299,8,3
41,1324,1358,3,8
41,1365,1388,8,3
41,1413,1447,3,8
41,1454,1486,8,0
42,371,391,0,7
42,397,428,7,6
42,437,470,6,5
42,478,509,5,6
42,518,551,6,5
42,559,590,5,6
42,599,639,6,2
42,665,696,2,6
42,727,767,6,2
42,779,810,2,6
42,841,881,6,2
42,893,924,2,6
42,936,976,6,2
42,982,1013,2,6
42,1025,1065,6,2
42,1071,1102,2,6
42,1114,1154,6,2
42,1160,1213,2,0
43,371,418,0,3
43,434,477,3,3
43,493,536,3,3
43,552,595,3,3
43,611,654,3,3
43,670,713,3,3
43,729,772,3,3
43,788,831,3,3
43,847,890,3,3
43,906,949,3,3
43,965,1008,3,3
43,1024,1067,3,3
43,1083,1126,3,3
43,1142,1185,3,3
43,1201,1232,3,0
44,372,409,0,4
44,437,487,4,4
44,515,565,4,4
44,593,643,4,4
44,671,721,4,4
44,749,799,4,4
44,827,859,4,8
44,874,906,8,8
44,921,953,8,8
44,968,1000,8,8
44,1015,1047,8,8
44,1062,1094,8,8
44,1109,1141,8,8
44,1156,1201,8,5
44,1216,1275,5,0
45,372,420,0,5
45,431,454,5,5
45,460,483,5,5
45,489,512,5,5
45,518,541,5,5
45,547,570,5,5
45,576,599,5,5
45,605,628,5,5
45,634,657,5,5
45,663,686,5,5
45,692,723,5,2
45,755,786,2,2
45,818,849,2,2
45,881,912,2,2
45,944,975,2,2
45,1007,1038,2,2
45,1070,1101,2,2
45,1133,1164,2,2
45,1196,1227,2,2
45,1259,1316,2,0
46,376,413,0,7
46,435,484,7,0
47,380,440,0,9
47,464,524,9,0
48,387,429,0,8
48,433,479,8,0
49,388,420,0,9
49,423,481,9,3
49,495,533,3,4
49,558,592,4,9
49,595,653,9,3
49,667,705,3,4
49,730,764,4,9
49,767,825,9,3
49,839,877,3,4
49,902,936,4,9
49,939,997,9,3
49,1011,1049,3,4
49,1074,1108,4,9
49,1111,1169,9,3
49,1183,1221,3,4
49,1246,1280,4,9
49,1283,1335,9,0
50,388,415,0,5
50,426,455,5,4
50,473,499,4,5
50,510,537,5,4
50,561,587,4,5
50,598,625,5,4
50,645,671,4,5
50,682,709,5,4
50,729,755,4,5
50,766,793,5,4
50,813,847,4,8
50,852,879,8,4
50,899,933,4,8
50,938,965,8,4
50,985,1019,4,8
50,1024,1051,8,4
50,1071,1105,4,8
50,1110,1137,8,4
50,1157,1191,4,8
50,1196,1234,8,0
51,394,421,0,6
51,436,481,6,0
52,394,425,0,7
52,452,497,7,5
52,510,544,5,4
52,552,602,4,7
52,627,672,7,5
52,685,719,5,4
52,727,777,4,7
52,802,847,7,5
52,860,894,5,4
52,902,952,4,7
52,977,1022,7,5
52,1035,1069,5,4
52,1077,1127,4,7
52,1152,1172,7,7
52,1202,1262,7,0
53,395,418,0,6
53,422,478,6,3
53,503,559,3,1
53,590,634,1,6
53,638,694,6,3
53,719,746,3,2
53,773,817,2,6
53,821,877,6,3
53,902,929,3,2
53,956,1000,2,6
53,1004,1060,6,3
53,1085,1112,3,2
53,1139,1183,2,6
53,1187,1217,6,0
54,395,439,0,9
54,447,476,9,5
54,495,523,5,0
55,396,417,0,6
55,431,466,6,3
55,477,498,3,6
55,512,547,6,3
55,559,580,3,6
55,594,629,6,3
55,641,678,3,3
55,693,728,3,3
55,740,761,3,3
55,774,809,3,3
55,821,862,3,3
55,894,929,3,3
55,941,982,3,3
55,1014,1049,3,3
55,1061,1102,3,3
55,1134,1181,3,0
56,402,457,0,4
56,465,495,4,7
56,514,563,7,3
56,572,602,3,7
56,621,670,7,3
56,679,709,3,7
56,728,777,7,3
56,786,816,3,7
56,835,884,7,3
56,893,923,3,7
56,942,991,7,3
56,1006,1036,3,7
56,1055,1104,7,3
56,1119,1149,3,7
56,1168,1217,7,3
56,1232,1262,3,7
56,1281,1330,7,3
56,1345,1365,3,0
57,403,443,0,4
57,446,486,4,3
57,494,519,3,8
57,550,574,8,4
57,577,617,4,3
57,625,650,3,8
57,681,705,8,4
57,708,748,4,3
57,764,789,3,8
57,820,857,8,1
57,861,901,1,3
57,917,942,3,8
57,973,1010,8,1
57,1033,1073,1,3
57,1089,1114,3,8
57,1145,1174,8,5
57,1192,1232,5,0
58,405,425,0,3
58,440,480,3,0
59,409,439,0,6
59,469,509,6,5
59,520,544,5,9
59,554,593,9,6
59,623,663,6,5
59,674,698,5,9
59,708,745,9,4
59,760,806,4,0
60,415,457,0,5
60,490,513,5,6
60,528,565,6,5
60,598,621,5,6
60,636,673,6,5
60,706,729,5,6
60,744,781,6,5
60,814,837,5,6
60,852,889,6,5
60,922,945,5,6
60,960,997,6,5
60,1030,1053,5,6
60,1068,1105,6,5
60,1138,1189,5,0
61,415,463,0,6
61,498,522,6,4
61,552,588,4,6
61,623,647,6,4
61,677,713,4,6
61,748,772,6,4
61,802,838,4,6
61,873,897,6,4
61,927,963,4,6
61,998,1022,6,4
61,1052,1088,4,6
61,1123,1147,6,4
61,1177,1218,4,0
62,418,450,0,5
62,462,490,5,0
63,418,464,0,0
64,725,756,0,8
64,767,796,8,7
64,807,853,7,8
64,864,893,8,7
64,918,964,7,8
64,975,1004,8,7
64,1029,1075,7,8
64,1086,1115,8,7
64,1140,1186,7,8
64,1197,1233,8,0
65,734,787,0,5
65,816,857,5,5
65,886,921,5,4
65,939,974,4,4
65,992,1027,4,4
65,1045,1080,4,4
65,1098,1133,4,4
65,1151,1186,4,4
65,1204,1239,4,4
65,1257,1303,4,2
65,1316,1336,2,0
66,737,758,0,3
66,769,791,3,6
66,797,841,6,3
66,873,895,3,6
66,920,964,6,3
66,996,1018,3,6
66,1043,1101,6,7
66,1116,1138,7,6
66,1163,1218,6,0
67,741,796,0,2
67,812,858,2,8
67,870,911,8,5
67,942,1001,5,2
67,1017,1041,2,8
67,1050,1091,8,5
67,1122,1181,5,2
67,1197,1251,2,0
68,970,1014,0,5
68,1038,1071,5,5
68,1095,1128,5,5
68,1152,1185,5,5
68,1209,1240,5,0
69,999,1052,0,5
69,1065,1095,5,5
69,1108,1138,5,5
69,1150,1180,5,5
69,1189,1218,5,7
69,1236,1265,7,7
69,1283,1312,7,7
69,1330,1359,7,7
69,1377,1421,7,0
70,1003,1054,0,9
70,1082,1103,9,1
70,1134,1177,1,4
70,1192,1244,4,0
71,1024,1068,0,6
71,1078,1115,6,6
71,1123,1166,6,6
71,1176,1213,6,6
71,1221,1264,6,6
71,1274,1294,6,0
72,1025,1082,0,8
72,1113,1133,8,2
72,1153,1188,2,8
72,1219,1239,8,2
72,1259,1282,2,0
73,1059,1104,0,7
73,1137,1174,7,9
73,1183,1211,9,7
73,1244,1281,7,9
73,1290,1318,9,0
74,1061,1119,0,1
74,1140,1174,1,7
74,1192,1238,7,1
74,1259,1293,1,7
74,1311,1331,7,0
75,1075,1103,0,5
75,1131,1155,5,8
75,1182,1217,8,0
76,1082,1114,0,5
76,1130,1166,5,7
76,1178,1214,7,7
76,1226,1262,7,7
76,1274,1310,7,7
76,1322,1344,7,0
77,1087,1139,0,5
77,1148,1195,5,0
78,1091,1133,0,8
78,1144,1170,8,5
78,1198,1218,5,0
79,1094,1145,0,5
79,1170,1224,5,5
79,1249,1303,5,5
79,1328,1356,5,0
