tour,start,end,startPos,endPos
10,459,502,6,7
10,511,548,7,6
10,559,602,6,7
10,611,648,7,6
10,659,702,6,7
10,711,748,7,6
10,759,802,6,7
10,811,848,7,6
10,859,902,6,7
10,911,948,7,6
10,959,1002,6,7
10,1011,1048,7,6
10,1059,1102,6,7
10,1111,1148,7,6
10,1159,1202,6,7
10,1211,1248,7,6
10,1259,1302,6,7
10,1311,1348,7,6
10,1359,1386,6,0
11,304,346,0,6
11,381,404,6,5
11,431,479,5,0
12,308,335,0,7
12,346,376,7,7
12,387,431,7,4
12,447,491,4,4
12,507,527,4,0
13,314,368,0,2
13,380,423,2,4
13,445,493,4,5
13,512,547,5,2
13,559,602,2,4
13,624,672,4,5
13,691,726,5,2
13,738,781,2,4
13,803,851,4,5
13,870,905,5,2
13,917,960,2,4
13,982,1033,4,6
13,1037,1063,6,7
13,1072,1115,7,4
13,1135,1166,4,0
14,315,351,0,4
14,360,386,4,4
14,395,421,4,4
14,430,456,4,4
14,482,508,4,4
14,534,560,4,4
14,586,612,4,4
14,638,664,4,4
14,690,716,4,4
14,742,768,4,4
14,794,820,4,4
14,854,880,4,4
14,914,940,4,4
14,974,1000,4,4
14,1034,1060,4,4
14,1087,1113,4,4
14,1140,1166,4,4
14,1193,1250,4,0
15,317,337,0,3
15,345,391,3,5
15,402,427,5,4
15,459,505,4,5
15,510,535,5,4
15,567,613,4,5
15,618,643,5,4
15,675,721,4,5
15,726,753,5,5
15,783,829,5,5
15,834,861,5,5
15,891,937,5,5
15,942,969,5,5
15,999,1045,5,5
15,1050,1077,5,5
15,1107,1166,5,2
15,1172,1199,2,5
15,1229,1288,5,2
15,1294,1337,2,0
16,318,360,0,1
16,365,405,1,6
16,409,443,6,1
16,448,488,1,6
16,492,526,6,1
16,531,571,1,6
16,575,609,6,1
16,614,654,1,6
16,658,692,6,1
16,697,737,1,6
16,741,775,6,1
16,780,819,1,4
16,853,910,4,1
16,930,971,1,8
16,983,1040,8,1
16,1060,1101,1,8
16,1113,1170,8,1
16,1203,1253,1,0
17,319,357,0,7
17,385,433,7,2
17,458,489,2,4
17,499,548,4,7
17,576,624,7,2
17,649,680,2,4
17,690,739,4,7
17,770,818,7,2
17,843,874,2,4
17,884,933,4,7
17,964,1012,7,2
17,1037,1068,2,4
17,1078,1127,4,7
17,1158,1215,7,0
18,321,378,0,7
18,410,456,7,0
19,326,380,0,5
19,405,429,5,5
19,454,478,5,5
19,503,527,5,5
19,552,576,5,5
19,601,625,5,5
19,650,674,5,5
19,699,723,5,5
19,748,772,5,5
19,797,821,5,5
19,846,870,5,5
19,895,919,5,5
19,944,968,5,5
19,993,1017,5,5
19,1042,1066,5,5
19,1091,1115,5,5
19,1140,1176,5,0
20,329,382,0,7
20,414,459,7,2
20,473,493,2,0
21,341,367,0,5
21,385,406,5,9
21,416,437,9,1
21,464,497,1,0
22,343,390,0,8
22,406,428,8,3
22,449,488,3,8
22,504,526,8,3
22,547,586,3,8
22,602,624,8,3
22,645,684,3,8
22,700,722,8,3
22,743,782,3,8
22,798,833,8,9
22,864,903,9,8
22,919,954,8,9
22,985,1024,9,8
22,1040,1075,8,9
22,1101,1140,9,8
22,1156,1191,8,9
22,1217,1237,9,0
23,343,388,0,7
23,400,429,7,3
23,460,496,3,7
23,518,552,7,7
23,564,593,7,3
23,624,660,3,7
23,682,716,7,7
23,728,757,7,3
23,788,824,3,7
23,846,880,7,7
23,892,949,7,9
23,960,996,9,7
23,1018,1052,7,7
23,1076,1133,7,9
23,1144,1164,9,0
24,344,395,0,4
24,425,459,4,4
24,489,523,4,4
24,553,587,4,4
24,617,651,4,4
24,681,715,4,4
24,745,779,4,4
24,809,843,4,4
24,873,907,4,4
24,937,971,4,4
24,1001,1035,4,4
24,1065,1099,4,4
24,1129,1163,4,4
24,1193,1242,4,0
25,344,380,0,7
25,415,443,7,3
25,475,529,3,2
25,534,582,2,7
25,617,645,7,3
25,677,731,3,2
25,736,784,2,7
25,819,847,7,3
25,879,933,3,2
25,938,986,2,7
25,1021,1049,7,3
25,1081,1135,3,2
25,1157,1205,2,7
25,1240,1262,7,0
26,344,395,0,5
26,421,461,5,0
27,345,369,0,7
27,395,429,7,0
28,346,381,0,4
28,401,451,4,8
28,479,527,8,3
28,541,598,3,4
28,618,668,4,8
28,696,756,8,7
28,782,839,7,4
28,859,909,4,8
28,937,997,8,7
28,1023,1080,7,4
28,1100,1150,4,8
28,1178,1238,8,7
28,1264,1285,7,4
28,1318,1368,4,8
28,1396,1439,8,0
29,346,367,0,9
29,398,453,9,0
30,346,385,0,1
30,396,416,1,1
30,427,447,1,1
30,458,478,1,1
30,489,509,1,1
30,520,540,1,1
30,551,571,1,1
30,582,602,1,1
30,613,633,1,1
30,644,664,1,1
30,675,695,1,1
30,706,726,1,1
30,737,757,1,1
30,768,788,1,1
30,799,819,1,1
30,830,850,1,1
30,861,881,1,1
30,892,912,1,1
30,923,943,1,1
30,954,974,1,1
30,998,1018,1,1
30,1042,1062,1,1
30,1086,1106,1,1
30,1130,1150,1,1
30,1174,1194,1,1
30,1218,1238,1,1
30,1268,1293,1,0
31,350,382,0,6
31,412,464,6,6
31,494,546,6,6
31,576,628,6,6
31,658,710,6,6
31,740,792,6,6
31,822,874,6,6
31,904,956,6,6
31,986,1038,6,6
31,1068,1120,6,6
31,1150,1188,6,0
32,350,395,0,9
32,414,471,9,9
32,490,547,9,9
32,566,606,9,5
32,632,672,5,5
32,698,738,5,5
32,764,804,5,5
32,830,870,5,5
32,896,936,5,5
32,962,1005,5,1
32,1017,1060,1,1
32,1084,1128,1,6
32,1131,1175,6,6
32,1178,1222,6,6
32,1225,1269,6,6
32,1272,1316,6,6
32,1319,1363,6,6
32,1366,1403,6,0
33,350,385,0,7
33,395,432,7,0
34,354,410,0,2
34,418,451,2,5
34,464,521,5,2
34,541,569,2,2
34,577,615,2,8
34,639,696,8,2
34,716,744,2,2
34,752,790,2,8
34,814,871,8,2
34,891,919,2,2
34,927,965,2,8
34,989,1046,8,2
34,1066,1094,2,2
34,1102,1140,2,8
34,1164,1221,8,2
34,1241,1286,2,0
35,355,401,0,5
35,404,448,5,8
35,451,504,8,0
36,356,393,0,5
36,419,464,5,0
37,356,409,0,5
37,413,450,5,8
37,461,500,8,5
37,504,541,5,8
37,552,591,8,5
37,595,632,5,8
37,643,682,8,5
37,686,723,5,8
37,734,773,8,5
37,777,812,5,0
38,360,415,0,9
38,446,500,9,6
38,518,544,6,6
38,560,620,6,9
38,651,705,9,6
38,723,749,6,6
38,765,825,6,9
38,856,910,9,6
38,928,954,6,6
38,970,1030,6,9
38,1061,1115,9,6
38,1133,1161,6,0
39,360,399,0,2
39,426,478,2,6
39,511,546,6,2
39,557,609,2,6
39,642,677,6,2
39,688,740,2,6
39,773,808,6,2
39,819,871,2,6
39,904,939,6,2
39,950,1002,2,6
39,1035,1070,6,2
39,1081,1133,2,6
39,1166,1201,6,2
39,1212,1258,2,0
40,360,408,0,5
40,429,458,5,5
40,479,508,5,5
40,529,588,5,7
40,606,665,7,7
40,683,709,7,6
40,744,770,6,6
40,805,831,6,6
40,848,874,6,6
40,891,917,6,6
40,934,960,6,6
40,977,1003,6,6
40,1031,1057,6,6
40,1085,1111,6,6
40,1139,1165,6,6
40,1193,1220,6,0
41,361,421,0,3
41,433,454,3,0
42,362,395,0,4
42,428,460,4,5
42,468,528,5,6
42,547,581,6,4
42,610,642,4,5
42,650,710,5,6
42,729,763,6,4
42,792,824,4,5
42,832,892,5,6
42,911,945,6,4
42,961,993,4,5
42,1021,1081,5,6
42,1100,1134,6,4
42,1150,1182,4,5
42,1207,1267,5,6
42,1286,1320,6,4
42,1336,1368,4,5
42,1393,1447,5,0
43,362,398,0,5
43,417,438,5,8
43,470,508,8,5
43,527,548,5,8
43,580,618,8,5
43,637,691,5,6
43,715,753,6,5
43,772,826,5,6
43,850,888,6,5
43,908,962,5,6
43,986,1024,6,5
43,1044,1098,5,6
43,1122,1160,6,5
43,1180,1228,5,0
44,363,388,0,2
44,418,438,2,0
45,366,419,0,7
45,429,471,7,7
45,485,540,7,7
45,550,592,7,7
45,606,661,7,7
45,671,713,7,7
45,727,782,7,7
45,792,834,7,7
45,848,903,7,7
45,913,955,7,7
45,969,1024,7,7
45,1034,1076,7,7
45,1090,1122,7,3
45,1133,1175,3,7
45,1189,1221,7,3
45,1232,1258,3,0
46,372,410,0,3
46,442,462,3,0
47,374,423,0,6
47,444,478,6,0
48,376,399,0,3
48,425,446,3,7
48,461,497,7,5
48,520,559,5,3
48,585,617,3,6
48,637,663,6,6
48,676,715,6,3
48,741,773,3,6
48,793,819,6,6
48,832,871,6,3
48,897,929,3,6
48,949,975,6,6
48,988,1027,6,3
48,1046,1078,3,6
48,1098,1124,6,6
48,1137,1176,6,3
48,1180,1212,3,6
48,1232,1258,6,6
48,1271,1314,6,0
49,377,427,0,0
50,378,428,0,9
50,443,464,9,7
50,479,517,7,9
50,532,553,9,7
50,568,606,7,9
50,621,676,9,8
50,700,738,8,9
50,753,808,9,8
50,832,870,8,9
50,885,940,9,8
50,964,1002,8,9
50,1017,1072,9,8
50,1096,1134,8,9
50,1149,1177,9,6
50,1186,1224,6,9
50,1239,1274,9,0
51,380,437,0,6
51,454,504,6,6
51,521,571,6,6
51,588,638,6,6
51,655,705,6,6
51,722,772,6,6
51,789,839,6,6
51,856,906,6,6
51,923,973,6,6
51,990,1040,6,6
51,1057,1107,6,6
51,1138,1188,6,6
51,1219,1269,6,6
51,1300,1320,6,0
52,381,402,0,8
52,431,488,8,7
52,520,540,7,0
53,387,437,0,6
53,445,465,6,0
54,390,425,0,1
54,453,475,1,0
55,391,421,0,8
55,431,457,8,2
55,475,518,2,9
55,536,562,9,2
55,580,623,2,9
55,641,667,9,2
55,685,728,2,9
55,746,772,9,2
55,802,845,2,9
55,863,889,9,2
55,919,962,2,9
55,980,1019,9,8
55,1045,1088,8,9
55,1106,1147,9,8
55,1163,1206,8,9
55,1224,1259,9,0
56,391,438,0,9
56,460,481,9,0
57,392,442,0,0
58,392,428,0,0
59,398,440,0,2
59,444,493,2,0
60,401,433,0,7
60,466,510,7,4
60,532,578,4,7
60,611,655,7,4
60,677,723,4,7
60,756,800,7,4
60,822,868,4,7
60,901,945,7,4
60,967,1013,4,7
60,1046,1090,7,4
60,1112,1158,4,7
60,1191,1218,7,0
61,402,459,0,3
61,481,527,3,3
61,533,591,3,1
61,617,659,1,3
61,681,727,3,3
61,733,791,3,1
61,817,859,1,3
61,881,927,3,3
61,933,991,3,1
61,1017,1059,1,3
61,1085,1131,3,3
61,1137,1195,3,0
62,405,438,0,5
62,459,488,5,0
63,412,453,0,2
63,475,513,2,7
63,529,586,7,2
63,594,616,2,2
63,638,676,2,7
63,692,749,7,2
63,757,779,2,2
63,801,839,2,7
63,855,912,7,2
63,920,942,2,2
63,964,1002,2,7
63,1018,1075,7,2
63,1083,1131,2,6
63,1136,1174,6,7
63,1190,1247,7,2
63,1255,1303,2,6
63,1308,1358,6,4
63,1393,1450,4,2
63,1458,1498,2,0
64,675,714,0,6
64,721,775,6,7
64,787,823,7,6
64,830,884,6,7
64,902,938,7,6
64,945,971,6,2
64,983,1019,2,6
64,1026,1079,6,6
64,1110,1146,6,6
64,1153,1206,6,6
64,1237,1276,6,0
65,713,746,0,4
65,780,814,4,8
65,843,898,8,7
65,932,992,7,4
65,1026,1055,4,5
65,1061,1116,5,7
65,1150,1210,7,0
66,714,742,0,8
66,755,809,8,8
66,822,876,8,8
66,889,943,8,8
66,956,1010,8,8
66,1023,1073,8,1
66,1102,1152,1,1
66,1181,1231,1,1
66,1260,1310,1,1
66,1339,1389,1,1
66,1418,1468,1,0
67,715,754,0,6
67,779,822,6,2
67,849,909,2,4
67,943,986,4,2
67,1013,1073,2,4
67,1107,1150,4,2
67,1177,1237,2,4
67,1271,1314,4,2
67,1341,1401,2,4
67,1435,1455,4,0
68,970,1010,0,9
68,1031,1085,9,5
68,1118,1163,5,9
68,1183,1237,9,5
68,1270,1290,5,0
69,970,1016,0,9
69,1030,1072,9,1
69,1082,1133,1,8
69,1147,1189,8,1
69,1199,1250,1,8
69,1264,1306,8,1
69,1316,1336,1,0
70,975,1019,0,4
70,1045,1080,4,4
70,1103,1162,4,6
70,1176,1211,6,4
70,1234,1293,4,0
71,1013,1044,0,7
71,1077,1099,7,7
71,1108,1153,7,6
71,1162,1206,6,7
71,1239,1295,7,0
72,1018,1049,0,2
72,1058,1090,2,7
72,1120,1167,7,2
72,1176,1208,2,7
72,1238,1285,7,2
72,1294,1326,2,7
72,1330,1377,7,2
72,1386,1416,2,0
73,1026,1057,0,3
73,1064,1096,3,3
73,1115,1147,3,3
73,1170,1213,3,0
74,1042,1067,0,1
74,1101,1133,1,8
74,1152,1201,8,4
74,1220,1271,4,1
74,1305,1337,1,8
74,1356,1407,8,0
75,1067,1127,0,7
75,1149,1173,7,4
75,1192,1216,4,4
75,1235,1259,4,4
75,1278,1302,4,4
75,1321,1346,4,0
76,1091,1131,0,3
76,1152,1207,3,0
77,1103,1138,0,7
77,1158,1179,7,7
77,1199,1220,7,7
77,1240,1261,7,7
77,1281,1311,7,0
78,1108,1155,0,6
78,1159,1198,6,6
78,1202,1237,6,0
79,1135,1163,0,9
79,1173,1213,9,1
79,1244,1293,1,9
79,1313,1352,9,0
