tour,start,end,startPos,endPos
77,1109,1151,2,9
77,1168,1204,9,0
78,1036,1064,0,6
78,1097,1145,6,6
78,1178,1226,6,0
79,1052,1092,0,4
79,1095,1122,4,4
79,1155,1205,4,4
79,1208,1235,4,4
79,1268,1318,4,4
79,1321,1346,4,7
79,1378,1398,7,0
80,1059,1100,0,3
80,1106,1127,3,3
80,1159,1180,3,3
80,1212,1233,3,3
80,1265,1286,3,3
80,1318,1339,3,3
80,1371,1392,3,3
80,1399,1448,3,0
81,1061,1116,0,3
81,1127,1183,3,5
81,1218,1274,5,3
81,1285,1341,3,5
81,1376,1432,5,3
81,1443,1498,3,0
82,1061,1083,0,8
82,1118,1141,8,9
82,1156,1179,9,9
82,1194,1217,9,9
82,1232,1278,9,0
83,1071,1125,0,7
83,1139,1181,7,7
83,1195,1225,7,0
84,1076,1106,0,3
84,1115,1169,3,7
84,1179,1226,7,3
84,1257,1311,3,0
85,1113,1140,0,5
85,1146,1205,5,0
86,1128,1154,0,2
86,1181,1240,2,4
86,1269,1289,4,0
87,1137,1175,0,0
88,1141,1176,0,4
88,1187,1237,4,4
88,1268,1311,4,0
