	[15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 30 30 30 29 29 29 29 29 29 29 29 29 29 29 29 29 28 28 28 28 28 28 28 28 ]
	[14 14 15 16 17 18 19 20 21 22 22 23 24 25 26 27 27 27 27 27 27 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 25 25 25 ]
	[28 29 31 32 33 34 35 36 37 39 40 41 42 43 44 46 46 45 45 45 45 45 45 45 45 45 45 44 44 44 44 44 44 44 44 44 44 43 43 43 ]
	[25 26 28 29 30 31 32 33 35 36 37 38 39 40 42 43 43 43 42 42 42 42 42 42 42 42 42 42 41 41 41 41 41 41 41 41 41 41 41 40 ]
	[26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 42 42 42 42 42 42 42 42 42 41 41 41 41 41 41 41 41 41 41 41 40 40 40 40 ]
]
	[	[34 36 37 38 40 41 43 44 46 47 48 50 51 53 54 56 56 55 55 55 55 55 55 55 55 54 54 54 54 54 54 54 54 53 53 53 53 53 53 53 ]
	[15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 31 31 31 31 31 31 31 31 31 31 31 30 30 30 30 30 30 30 30 30 30 30 30 29 ]
	[16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 31 31 31 31 31 31 31 31 31 30 30 30 30 30 30 30 30 30 30 30 30 30 29 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[19 20 22 23 24 25 26 27 28 29 30 31 32 33 34 36 35 35 35 35 35 35 35 35 35 35 35 35 34 34 34 34 34 34 34 34 34 34 34 34 ]
	[16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 32 31 31 31 31 31 31 31 31 31 31 31 31 31 30 30 30 30 30 30 30 30 30 30 30 ]
	[27 28 29 30 32 33 34 36 37 38 39 41 42 43 45 46 46 46 46 45 45 45 45 45 45 45 45 45 44 44 44 44 44 44 44 44 44 44 43 43 ]
	[46 48 49 50 52 53 54 56 57 58 60 61 62 64 65 66 66 66 66 66 66 66 65 65 65 65 65 65 65 64 64 64 64 64 64 64 63 63 63 63 ]
	[39 40 42 43 45 46 48 49 51 52 54 55 57 58 60 61 61 61 61 61 61 60 60 60 60 60 60 60 59 59 59 59 59 59 59 58 58 58 58 58 ]
	[35 36 38 39 41 42 44 45 47 48 50 51 53 54 56 57 57 57 57 57 57 56 56 56 56 56 56 56 56 55 55 55 55 55 55 55 55 54 54 54 ]
]
	[	[19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 34 34 34 34 34 34 34 34 34 34 34 33 33 33 33 33 33 33 33 33 33 33 33 33 ]
	[12 12 13 14 15 16 16 17 18 19 20 20 21 22 23 24 24 24 24 24 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 22 22 22 ]
	[6 6 7 7 7 8 8 9 9 9 10 10 10 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 ]
	[20 21 22 23 25 26 27 28 29 30 31 33 34 35 36 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 35 35 35 35 35 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 34 34 34 34 34 34 34 34 34 33 33 33 33 33 33 33 33 33 33 33 33 33 32 32 ]
	[7 8 9 9 10 11 11 12 13 14 14 15 16 16 17 18 18 18 18 18 18 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 ]
	[29 30 32 33 34 35 36 38 39 40 41 42 44 45 46 47 47 47 47 47 47 47 47 46 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 45 ]
	[21 22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 37 37 37 37 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 35 35 35 ]
	[21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 36 36 36 36 36 36 36 36 36 36 36 35 35 35 35 35 35 35 35 35 35 35 35 34 ]
]
	[	[23 25 26 27 29 30 31 32 34 35 36 38 39 40 41 43 43 42 42 42 42 42 42 42 42 42 42 41 41 41 41 41 41 41 41 41 41 40 40 40 ]
	[14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 29 29 29 29 29 29 29 29 29 29 29 28 28 28 28 28 28 28 28 28 28 28 28 28 ]
	[15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 31 31 31 31 31 31 30 30 30 30 30 30 30 30 30 30 30 30 30 29 29 29 29 29 ]
	[17 17 18 19 20 21 22 23 24 25 26 27 28 28 29 30 30 30 30 30 30 30 30 30 30 30 29 29 29 29 29 29 29 29 29 29 29 29 29 29 ]
	[20 21 23 24 25 27 28 29 31 32 33 34 36 37 38 40 40 40 39 39 39 39 39 39 39 39 39 39 38 38 38 38 38 38 38 38 38 37 37 37 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[26 27 29 30 32 33 35 36 38 39 40 42 43 45 46 48 48 47 47 47 47 47 47 47 47 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 ]
	[31 32 33 35 36 37 38 39 41 42 43 44 45 47 48 49 49 49 49 49 49 48 48 48 48 48 48 48 48 48 47 47 47 47 47 47 47 47 47 47 ]
	[37 39 40 41 43 44 46 47 49 50 52 53 55 56 58 59 59 59 59 59 59 58 58 58 58 58 58 58 57 57 57 57 57 57 57 57 56 56 56 56 ]
	[34 35 37 38 39 41 42 44 45 47 48 50 51 53 54 56 55 55 55 55 55 55 55 55 54 54 54 54 54 54 54 54 53 53 53 53 53 53 53 53 ]
]
	[	[24 26 27 28 29 30 31 33 34 35 36 37 39 40 41 42 42 42 42 42 42 42 41 41 41 41 41 41 41 41 41 41 40 40 40 40 40 40 40 40 ]
	[17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 32 32 32 32 32 32 32 32 32 32 31 31 31 31 31 31 31 31 31 31 31 31 31 30 ]
	[13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 26 26 26 26 26 26 26 26 26 ]
	[28 29 31 32 33 35 36 37 38 40 41 42 43 45 46 47 47 47 47 47 47 47 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 45 45 45 ]
	[6 7 8 8 9 10 11 11 12 13 13 14 15 15 16 17 17 17 17 17 17 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 ]
	[25 26 27 28 29 31 32 33 34 35 36 37 39 40 41 42 42 42 42 42 42 41 41 41 41 41 41 41 41 41 41 41 40 40 40 40 40 40 40 40 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[33 34 35 36 38 39 40 41 42 44 45 46 47 48 50 51 51 51 51 50 50 50 50 50 50 50 50 50 49 49 49 49 49 49 49 49 49 48 48 48 ]
	[16 17 18 19 19 20 21 22 23 24 25 25 26 27 28 29 29 29 29 29 29 29 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 27 27 27 ]
	[13 13 14 15 15 16 17 17 18 19 19 20 21 21 22 23 23 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 21 21 21 ]
]
	[	[8 9 9 10 11 11 12 12 13 13 14 14 15 16 16 17 17 17 17 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 ]
	[40 41 43 44 45 46 48 49 50 52 53 54 55 57 58 59 59 59 59 59 58 58 58 58 58 58 58 58 58 57 57 57 57 57 57 57 57 56 56 56 ]
	[31 32 33 35 36 37 39 40 41 42 44 45 46 48 49 50 50 50 50 50 50 50 49 49 49 49 49 49 49 49 49 48 48 48 48 48 48 48 48 47 ]
	[44 45 47 48 49 50 51 53 54 55 56 58 59 60 61 62 62 62 62 62 62 62 62 61 61 61 61 61 61 61 61 60 60 60 60 60 60 60 60 60 ]
	[30 32 33 34 35 37 38 39 40 42 43 44 45 47 48 49 49 49 49 49 49 48 48 48 48 48 48 48 48 48 47 47 47 47 47 47 47 47 47 46 ]
	[29 30 31 33 34 35 36 38 39 40 41 43 44 45 46 47 47 47 47 47 47 47 47 47 47 46 46 46 46 46 46 46 46 46 46 45 45 45 45 45 ]
	[32 33 35 36 37 38 40 41 42 44 45 46 47 49 50 51 51 51 51 51 51 51 50 50 50 50 50 50 50 50 50 49 49 49 49 49 49 49 49 49 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[43 45 46 47 48 50 51 52 53 55 56 57 58 60 61 62 62 62 62 62 62 61 61 61 61 61 61 61 61 60 60 60 60 60 60 60 60 59 59 59 ]
	[45 46 47 48 50 51 52 53 55 56 57 58 60 61 62 63 63 63 63 63 63 62 62 62 62 62 62 62 62 61 61 61 61 61 61 61 61 60 60 60 ]
]
	[	[37 38 39 40 42 43 44 45 47 48 49 50 52 53 54 55 55 55 55 55 55 55 55 55 54 54 54 54 54 54 54 54 53 53 53 53 53 53 53 53 ]
	[29 30 32 34 35 37 38 40 42 43 45 47 48 50 51 53 53 53 53 53 52 52 52 52 52 52 52 51 51 51 51 51 51 51 50 50 50 50 50 50 ]
	[26 27 29 30 31 32 33 35 36 37 38 39 41 42 43 44 44 44 44 44 44 44 44 43 43 43 43 43 43 43 43 43 42 42 42 42 42 42 42 42 ]
	[40 42 44 45 47 48 50 52 53 55 56 58 60 61 63 64 64 64 64 64 64 64 63 63 63 63 63 63 62 62 62 62 62 62 62 61 61 61 61 61 ]
	[22 23 24 25 26 28 29 30 31 32 33 34 36 37 38 39 39 39 39 39 38 38 38 38 38 38 38 38 38 38 38 37 37 37 37 37 37 37 37 37 ]
	[37 38 39 41 42 43 44 46 47 48 49 51 52 53 54 56 56 55 55 55 55 55 55 55 55 54 54 54 54 54 54 54 54 54 53 53 53 53 53 53 ]
	[15 16 17 17 18 19 20 20 21 22 23 24 24 25 26 27 27 27 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 25 25 25 25 ]
	[44 45 46 47 48 50 51 52 53 55 56 57 58 59 61 62 62 62 62 61 61 61 61 61 61 61 61 60 60 60 60 60 60 60 59 59 59 59 59 59 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[3 3 4 4 4 5 5 5 5 6 6 6 7 7 7 8 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 ]
]
	[	[38 39 41 42 43 45 46 47 49 50 52 53 54 56 57 59 59 58 58 58 58 58 58 58 57 57 57 57 57 57 57 57 56 56 56 56 56 56 56 55 ]
	[25 26 28 30 31 33 35 36 38 39 41 43 44 46 48 49 49 49 49 49 49 49 49 48 48 48 48 48 48 48 47 47 47 47 47 47 47 47 46 46 ]
	[26 27 29 31 32 34 35 37 39 40 42 43 45 46 48 50 50 49 49 49 49 49 49 49 48 48 48 48 48 48 48 48 47 47 47 47 47 47 47 47 ]
	[36 37 39 41 43 44 46 48 49 51 53 54 56 58 60 61 61 61 61 61 60 60 60 60 60 60 60 59 59 59 59 59 59 59 58 58 58 58 58 58 ]
	[20 22 23 24 26 27 28 30 31 32 34 35 36 37 39 40 40 40 40 40 40 40 39 39 39 39 39 39 39 39 39 39 38 38 38 38 38 38 38 38 ]
	[36 38 40 41 43 45 47 48 50 52 54 55 57 59 61 62 62 62 62 62 61 61 61 61 61 61 61 60 60 60 60 60 60 59 59 59 59 59 59 58 ]
	[12 13 14 15 16 16 17 18 19 20 20 21 22 23 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 23 23 23 23 23 23 23 23 23 ]
	[46 47 48 49 50 52 53 54 55 56 58 59 60 61 62 64 64 63 63 63 63 63 63 63 62 62 62 62 62 62 62 62 61 61 61 61 61 61 61 60 ]
	[4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
]
];
