	[26 27 29 30 32 33 34 36 37 38 40 41 42 44 45 47 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 45 45 45 44 44 44 44 44 44 ]
	[15 16 17 18 19 20 20 21 22 23 24 25 26 26 27 28 28 28 28 28 28 28 28 28 28 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 ]
	[18 19 20 22 23 24 25 27 28 29 30 31 33 34 35 36 36 36 36 36 36 36 36 36 36 35 35 35 35 35 35 35 35 35 35 35 34 34 34 34 ]
	[20 21 23 24 25 27 28 29 30 32 33 34 36 37 38 40 39 39 39 39 39 39 39 39 39 39 38 38 38 38 38 38 38 38 38 37 37 37 37 37 ]
	[39 40 42 43 45 46 47 49 50 52 53 54 56 57 59 60 60 60 60 59 59 59 59 59 59 59 59 58 58 58 58 58 58 58 58 57 57 57 57 57 ]
	[37 39 40 41 43 44 46 47 49 50 51 53 54 56 57 58 58 58 58 58 58 58 58 57 57 57 57 57 57 57 57 56 56 56 56 56 56 56 56 55 ]
]
	[	[19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 35 35 35 35 35 35 35 35 35 35 35 35 34 34 34 34 34 34 34 34 34 34 34 34 33 ]
	[18 19 21 22 23 24 25 27 28 29 30 31 33 34 35 36 36 36 36 36 36 36 36 36 36 35 35 35 35 35 35 35 35 35 35 35 34 34 34 34 ]
	[15 16 17 18 19 19 20 21 22 23 24 25 25 26 27 28 28 28 28 28 28 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[15 16 17 18 19 20 21 22 22 23 24 25 26 27 28 29 29 29 29 29 29 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 27 27 27 27 ]
	[25 26 28 29 30 31 32 34 35 36 37 38 40 41 42 43 43 43 43 43 43 42 42 42 42 42 42 42 42 42 42 42 41 41 41 41 41 41 41 41 ]
	[5 5 6 6 7 7 7 8 8 9 9 10 10 11 11 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 ]
	[8 9 10 11 11 12 13 14 14 15 16 16 17 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 ]
	[27 28 29 30 31 32 34 35 36 37 38 39 41 42 43 44 44 44 44 44 44 44 43 43 43 43 43 43 43 43 43 43 42 42 42 42 42 42 42 42 ]
	[25 26 28 29 30 31 32 33 34 35 37 38 39 40 41 42 42 42 42 42 42 42 42 41 41 41 41 41 41 41 41 41 41 41 41 40 40 40 40 40 ]
]
	[	[27 29 30 31 32 34 35 36 38 39 40 41 43 44 45 46 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 45 45 45 44 44 44 44 44 44 ]
	[8 9 10 11 12 12 13 14 15 16 16 17 18 19 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 19 19 19 19 19 19 19 19 19 ]
	[25 26 28 29 30 32 33 34 35 37 38 39 41 42 43 45 45 44 44 44 44 44 44 44 44 44 43 43 43 43 43 43 43 43 43 42 42 42 42 42 ]
	[14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 29 29 29 29 29 29 29 28 28 28 28 28 28 28 28 28 28 28 28 28 27 27 27 27 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[30 31 32 33 35 36 37 38 39 40 41 43 44 45 46 47 47 47 47 47 47 46 46 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 45 45 ]
	[10 11 12 13 14 14 15 16 17 18 18 19 20 21 21 22 22 22 22 22 22 22 22 22 22 22 22 22 21 21 21 21 21 21 21 21 21 21 21 21 ]
	[8 8 9 9 10 11 11 12 12 13 13 14 14 15 15 16 16 16 16 16 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 ]
	[20 21 22 23 23 24 25 26 27 28 29 30 31 32 33 34 34 34 34 34 34 33 33 33 33 33 33 33 33 33 33 33 33 33 32 32 32 32 32 32 ]
	[19 19 20 21 22 23 24 24 25 26 27 28 29 30 30 31 31 31 31 31 31 31 31 31 31 31 30 30 30 30 30 30 30 30 30 30 30 30 30 30 ]
]
	[	[11 12 13 13 14 15 15 16 17 18 18 19 20 20 21 22 22 22 22 22 22 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 ]
	[29 30 32 33 35 37 38 40 41 43 45 46 48 49 51 53 52 52 52 52 52 52 52 52 51 51 51 51 51 51 51 50 50 50 50 50 50 50 49 49 ]
	[15 16 17 18 18 19 20 21 22 23 24 24 25 26 27 28 28 28 28 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 26 26 ]
	[26 27 29 30 31 33 34 36 37 39 40 42 43 44 46 47 47 47 47 47 47 47 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 45 45 45 ]
	[34 36 37 39 40 42 43 45 46 48 49 51 53 54 56 57 57 57 57 57 56 56 56 56 56 56 56 56 55 55 55 55 55 55 55 54 54 54 54 54 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[26 27 29 30 32 33 35 36 37 39 40 42 43 45 46 47 47 47 47 47 47 47 47 46 46 46 46 46 46 46 46 46 45 45 45 45 45 45 45 45 ]
	[28 29 31 32 34 35 37 38 39 41 42 44 45 47 48 50 49 49 49 49 49 49 49 49 48 48 48 48 48 48 48 48 48 47 47 47 47 47 47 47 ]
	[49 50 51 53 54 56 57 58 60 61 62 64 65 66 68 69 69 69 69 69 68 68 68 68 68 68 67 67 67 67 67 67 67 66 66 66 66 66 66 66 ]
	[47 48 50 51 52 54 55 57 58 59 61 62 63 65 66 68 68 67 67 67 67 67 67 67 66 66 66 66 66 66 66 65 65 65 65 65 65 65 64 64 ]
]
	[	[20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 37 36 36 36 36 36 36 36 36 36 36 36 35 35 35 35 35 35 35 35 35 35 35 35 34 ]
	[12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 27 27 27 26 26 26 26 26 26 26 26 26 26 26 26 26 26 25 25 25 25 25 25 25 ]
	[17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 33 33 33 33 33 33 33 33 33 33 33 32 32 32 32 32 32 32 32 32 32 32 32 31 ]
	[5 5 6 6 7 7 7 8 8 9 9 9 10 10 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 10 10 10 10 10 10 10 10 ]
	[11 12 13 13 14 15 15 16 17 18 18 19 20 21 21 22 22 22 22 22 22 22 22 22 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 ]
	[26 27 28 30 31 32 33 34 36 37 38 39 40 42 43 44 44 44 44 44 44 43 43 43 43 43 43 43 43 43 43 42 42 42 42 42 42 42 42 42 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ]
	[22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 38 38 38 38 38 38 38 38 38 38 38 38 37 37 37 37 37 37 37 37 37 37 37 36 36 ]
	[21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 36 36 36 36 36 35 35 35 35 35 35 35 35 35 35 35 35 35 34 34 34 34 34 34 ]
]
	[	[23 24 25 26 28 29 30 31 32 33 35 36 37 38 39 40 40 40 40 40 40 40 40 40 40 40 39 39 39 39 39 39 39 39 39 39 38 38 38 38 ]
	[8 9 9 10 11 12 12 13 14 15 15 16 17 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18 18 18 ]
	[20 22 23 24 25 26 28 29 30 31 33 34 35 36 37 39 39 38 38 38 38 38 38 38 38 38 38 38 37 37 37 37 37 37 37 37 37 37 36 36 ]
	[8 9 10 10 11 11 12 12 13 13 14 15 15 16 16 17 17 17 17 17 17 17 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 ]
	[8 8 9 10 10 11 12 12 13 13 14 15 15 16 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 16 16 16 16 16 ]
	[27 28 30 31 32 33 35 36 37 39 40 41 42 44 45 46 46 46 46 46 46 46 45 45 45 45 45 45 45 45 45 44 44 44 44 44 44 44 44 44 ]
	[3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 39 39 39 39 39 39 39 39 39 38 38 38 38 38 38 38 38 38 38 38 38 37 37 37 ]
	[22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 37 37 37 37 36 36 36 36 36 36 36 36 36 36 36 36 36 35 35 35 35 35 35 35 ]
]
	[	[43 44 45 46 48 49 50 52 53 54 55 57 58 59 60 62 61 61 61 61 61 61 61 61 60 60 60 60 60 60 60 59 59 59 59 59 59 59 59 58 ]
	[27 28 29 30 31 31 32 33 34 35 36 37 38 39 40 41 41 41 41 41 41 41 40 40 40 40 40 40 40 40 40 40 40 40 39 39 39 39 39 39 ]
	[40 42 43 44 45 47 48 49 51 52 53 54 56 57 58 59 59 59 59 59 59 59 58 58 58 58 58 58 58 58 57 57 57 57 57 57 57 57 56 56 ]
	[27 28 30 31 32 33 34 35 36 38 39 40 41 42 43 44 44 44 44 44 44 44 44 44 44 43 43 43 43 43 43 43 43 43 43 43 42 42 42 42 ]
	[20 21 22 23 24 24 25 26 27 28 29 30 31 32 33 34 34 33 33 33 33 33 33 33 33 33 33 33 33 33 33 32 32 32 32 32 32 32 32 32 ]
	[51 52 53 54 56 57 58 59 60 61 62 64 65 66 67 68 68 68 68 68 68 67 67 67 67 67 67 67 66 66 66 66 66 66 66 65 65 65 65 65 ]
	[23 24 26 27 28 29 30 31 32 34 35 36 37 38 39 41 40 40 40 40 40 40 40 40 40 40 40 39 39 39 39 39 39 39 39 39 39 38 38 38 ]
	[25 26 27 29 30 31 32 33 34 35 36 37 39 40 41 42 42 42 42 41 41 41 41 41 41 41 41 41 41 41 41 40 40 40 40 40 40 40 40 40 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
	[5 5 6 6 6 7 7 8 8 8 9 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 ]
]
	[	[41 42 43 45 46 47 48 50 51 52 53 55 56 57 59 60 60 60 59 59 59 59 59 59 59 59 58 58 58 58 58 58 58 58 57 57 57 57 57 57 ]
	[24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 40 40 40 40 40 40 40 40 40 39 39 39 39 39 39 39 39 39 39 39 38 38 38 38 ]
	[38 40 41 42 44 45 46 47 49 50 51 53 54 55 56 58 58 57 57 57 57 57 57 57 57 56 56 56 56 56 56 56 56 55 55 55 55 55 55 55 ]
	[26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 42 42 42 42 42 42 42 42 42 41 41 41 41 41 41 41 41 41 41 41 40 40 40 40 ]
	[17 18 19 20 21 22 23 24 25 27 28 29 30 31 32 33 33 33 33 33 33 32 32 32 32 32 32 32 32 32 32 32 32 31 31 31 31 31 31 31 ]
	[49 50 51 52 54 55 56 57 58 60 61 62 63 64 66 67 67 66 66 66 66 66 66 66 65 65 65 65 65 65 65 65 64 64 64 64 64 64 64 63 ]
	[22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 38 38 38 38 38 38 38 38 38 38 38 37 37 37 37 37 37 37 37 37 37 37 36 36 ]
	[24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 40 40 40 40 40 40 40 40 39 39 39 39 39 39 39 39 39 39 39 38 38 38 38 38 ]
	[5 5 6 6 7 7 7 8 8 8 9 9 9 10 10 11 11 11 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 ]
	[35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 35791394 ]
]
];
