ILOG_CSV_FORMAT,1.1

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine
GENERAL|KEYS,0,0,0,0,0,0,0,0,0,0
GENERAL,,,,,,,SchedulerLNS,,1.#INF,-result JobShopEarliTardi.csv -search SchedulerLNS -scenarii X:\dev\scheduler-papers\mista-2007\scenarii\JobShopEarliTardi\scenario.csv

RESULT|NAMES, modeler, instance, modelParams, time, numberOfSolutions, acceptable, lb, ub, completion, objectiveSense, runId
RESULT, JobShopEarliTardi, BFS/TE_1_20x2.txt, , 30.9688, 57, 0, 0, 1967.4, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TE_2_20x2.txt, , 130.219, 75, 0, 0, 993.43, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TE_1_20x5.txt, , 550.672, 77, 0, 0, 3266.35, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TE_2_20x5.txt, , 306.047, 127, 0, 0, 7456.91, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TE_1_20x10.txt, , 871.172, 177, 0, 0, 11929.2, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TE_2_20x10.txt, , 943.344, 78, 0, 0, 7763.34, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LE_1_20x2.txt, , 159.922, 90, 0, 0, 2750.21, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LE_2_20x2.txt, , 30.7031, 78, 0, 0, 3182.94, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LE_1_20x5.txt, , 585.766, 132, 0, 0, 8285.88, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LE_2_20x5.txt, , 599.375, 93, 0, 0, 8400.03, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LE_1_20x10.txt, , 990.281, 109, 0, 0, 6742.01, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LE_2_20x10.txt, , 594.188, 76, 0, 0, 2023.89, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TT_1_20x2.txt, , 28.8906, 72, 0, 0, 1761.69, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TT_2_20x2.txt, , 88.3281, 72, 0, 0, 1471.25, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TT_1_20x5.txt, , 224.313, 113, 0, 0, 3778.88, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TT_2_20x5.txt, , 591.203, 81, 0, 0, 2006.45, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TT_1_20x10.txt, , 788.719, 118, 0, 0, 5622.63, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/TT_2_20x10.txt, , 655.422, 77, 0, 0, 4382.08, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LT_1_20x2.txt, , 239.922, 85, 0, 0, 1256.02, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LT_2_20x2.txt, , 103.609, 72, 0, 0, 784.54, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LT_1_20x5.txt, , 562.859, 101, 0, 0, 3421.56, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LT_2_20x5.txt, , 522.266, 166, 0, 0, 3965.95, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LT_1_20x10.txt, , 671.563, 197, 0, 0, 6877.88, 100, -1, 0
RESULT, JobShopEarliTardi, BFS/LT_2_20x10.txt, , 712.938, 50, 0, 0, 2046.53, 100, -1, 0
