ILOG_CSV_FORMAT,1.1

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine
GENERAL|KEYS,0,0,0,0,0,0,0,0,0,0
GENERAL,,,,,,,SchedulerLNS,,1.#INF,-search SchedulerLNS -result ResultCompleteSturyCumulativeJobShop.csv -numberOfRuns 10 -scenarii c:\ilog\scheduler-papers\mista-2007\scenarii\CumulativeJobShop\CompleteStudyScenario.csv

RESULT|NAMES, modeler, instance, modelParams, time, numberOfSolutions, acceptable, lb, ub, completion, objectiveSense, runId
RESULT, CumulativeJobShop, la01, 3, 5.27759, 2, 0, 413, 666, 100, -1, 9

RESULT, CumulativeJobShop, la02, 2, 12.1675, 36, 0, 394, 655, 100, -1, 0
RESULT, CumulativeJobShop, la02, 2, 7.651, 28, 0, 394, 668, 100, -1, 1
RESULT, CumulativeJobShop, la02, 2, 27.3393, 31, 0, 394, 658, 100, -1, 2
RESULT, CumulativeJobShop, la02, 2, 14.1003, 41, 0, 394, 658, 100, -1, 3
RESULT, CumulativeJobShop, la02, 2, 24.5854, 33, 0, 394, 656, 100, -1, 4
RESULT, CumulativeJobShop, la02, 2, 29.6426, 28, 0, 394, 659, 100, -1, 5
RESULT, CumulativeJobShop, la02, 2, 10.6653, 34, 0, 394, 655, 100, -1, 6
RESULT, CumulativeJobShop, la02, 2, 13.9601, 28, 0, 394, 669, 100, -1, 7
RESULT, CumulativeJobShop, la02, 2, 29.883, 40, 0, 394, 661, 100, -1, 8
RESULT, CumulativeJobShop, la02, 2, 11.5065, 29, 0, 394, 656, 100, -1, 9
RESULT, CumulativeJobShop, la02, 3, 45.3853, 41, 0, 394, 655, 100, -1, 0
RESULT, CumulativeJobShop, la02, 3, 45.2951, 42, 0, 394, 655, 100, -1, 1
RESULT, CumulativeJobShop, la02, 3, 36.3923, 50, 0, 394, 655, 100, -1, 2
RESULT, CumulativeJobShop, la02, 3, 16.8642, 44, 0, 394, 655, 100, -1, 3
RESULT, CumulativeJobShop, la02, 3, 16.1332, 51, 0, 394, 656, 100, -1, 4
RESULT, CumulativeJobShop, la02, 3, 15.7727, 48, 0, 394, 655, 100, -1, 5
RESULT, CumulativeJobShop, la02, 3, 45.5455, 61, 0, 394, 655, 100, -1, 6
RESULT, CumulativeJobShop, la02, 3, 53.4469, 52, 0, 394, 655, 100, -1, 7
RESULT, CumulativeJobShop, la02, 3, 19.6983, 43, 0, 394, 655, 100, -1, 8
RESULT, CumulativeJobShop, la02, 3, 18.8972, 54, 0, 394, 658, 100, -1, 9

RESULT, CumulativeJobShop, la03, 2, 13.4093, 35, 0, 349, 594, 100, -1, 0
RESULT, CumulativeJobShop, la03, 2, 10.8256, 22, 0, 349, 605, 100, -1, 1
RESULT, CumulativeJobShop, la03, 2, 18.3764, 33, 0, 349, 601, 100, -1, 2
RESULT, CumulativeJobShop, la03, 2, 22.7928, 24, 0, 349, 603, 100, -1, 3
RESULT, CumulativeJobShop, la03, 2, 14.6411, 27, 0, 349, 605, 100, -1, 4
RESULT, CumulativeJobShop, la03, 2, 16.2033, 34, 0, 349, 597, 100, -1, 5
RESULT, CumulativeJobShop, la03, 2, 17.415, 31, 0, 349, 599, 100, -1, 6
RESULT, CumulativeJobShop, la03, 2, 23.7341, 28, 0, 349, 602, 100, -1, 7
RESULT, CumulativeJobShop, la03, 2, 6.79978, 25, 0, 349, 609, 100, -1, 8
RESULT, CumulativeJobShop, la03, 2, 7.33054, 25, 0, 349, 598, 100, -1, 9
RESULT, CumulativeJobShop, la03, 3, 15.8929, 42, 0, 349, 595, 100, -1, 0
RESULT, CumulativeJobShop, la03, 3, 56.4912, 42, 0, 349, 598, 100, -1, 1
RESULT, CumulativeJobShop, la03, 3, 26.7284, 32, 0, 349, 603, 100, -1, 2
RESULT, CumulativeJobShop, la03, 3, 26.3479, 43, 0, 349, 597, 100, -1, 3
RESULT, CumulativeJobShop, la03, 3, 38.3451, 42, 0, 349, 599, 100, -1, 4
RESULT, CumulativeJobShop, la03, 3, 38.245, 34, 0, 349, 595, 100, -1, 5
RESULT, CumulativeJobShop, la03, 3, 54.5585, 43, 0, 349, 594, 100, -1, 6
RESULT, CumulativeJobShop, la03, 3, 46.2866, 42, 0, 349, 594, 100, -1, 7
RESULT, CumulativeJobShop, la03, 3, 45.1649, 37, 0, 349, 600, 100, -1, 8
RESULT, CumulativeJobShop, la03, 3, 20.3793, 38, 0, 349, 599, 100, -1, 9

RESULT, CumulativeJobShop, la04, 2, 19.3478, 31, 0, 369, 576, 100, -1, 0
RESULT, CumulativeJobShop, la04, 2, 12.2777, 30, 0, 369, 578, 100, -1, 1
RESULT, CumulativeJobShop, la04, 2, 19.0874, 36, 0, 369, 576, 100, -1, 2
RESULT, CumulativeJobShop, la04, 2, 16.5939, 31, 0, 369, 580, 100, -1, 3
RESULT, CumulativeJobShop, la04, 2, 19.1575, 30, 0, 369, 584, 100, -1, 4
RESULT, CumulativeJobShop, la04, 2, 13.89, 22, 0, 369, 584, 100, -1, 5
RESULT, CumulativeJobShop, la04, 2, 21.0102, 30, 0, 369, 577, 100, -1, 6
RESULT, CumulativeJobShop, la04, 2, 8.6224, 37, 0, 369, 585, 100, -1, 7
RESULT, CumulativeJobShop, la04, 2, 17.6153, 24, 0, 369, 576, 100, -1, 8
RESULT, CumulativeJobShop, la04, 2, 15.2619, 27, 0, 369, 578, 100, -1, 9
RESULT, CumulativeJobShop, la04, 3, 26.5782, 48, 0, 369, 577, 100, -1, 0
RESULT, CumulativeJobShop, la04, 3, 35.2707, 41, 0, 369, 580, 100, -1, 1
RESULT, CumulativeJobShop, la04, 3, 39.0161, 39, 0, 369, 579, 100, -1, 2
RESULT, CumulativeJobShop, la04, 3, 29.923, 37, 0, 369, 579, 100, -1, 3
RESULT, CumulativeJobShop, la04, 3, 30.6941, 48, 0, 369, 575, 100, -1, 4
RESULT, CumulativeJobShop, la04, 3, 38.916, 40, 0, 369, 579, 100, -1, 5
RESULT, CumulativeJobShop, la04, 3, 41.5497, 34, 0, 369, 580, 100, -1, 6
RESULT, CumulativeJobShop, la04, 3, 33.8487, 39, 0, 369, 579, 100, -1, 7
RESULT, CumulativeJobShop, la04, 3, 37.0733, 48, 0, 369, 575, 100, -1, 8
RESULT, CumulativeJobShop, la04, 3, 43.0018, 46, 0, 369, 576, 100, -1, 9

RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 0
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 1
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 2
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 3
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 4
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 5
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 6
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 7
RESULT, CumulativeJobShop, la05, 2, 0, 1, 0, 380, 593, 100, -1, 8
RESULT, CumulativeJobShop, la05, 2, 0.0100144, 1, 0, 380, 593, 100, -1, 9
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 0
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 1
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 2
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 3
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 4
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 5
RESULT, CumulativeJobShop, la05, 3, 0, 1, 0, 380, 593, 100, -1, 6
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 7
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 8
RESULT, CumulativeJobShop, la05, 3, 0.0100144, 1, 0, 380, 593, 100, -1, 9

RESULT, CumulativeJobShop, la06, 2, 0.0200288, 1, 0, 413, 926, 100, -1, 0
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 1
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 2
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 3
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 4
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 5
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 6
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 7
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 8
RESULT, CumulativeJobShop, la06, 2, 0.0100144, 1, 0, 413, 926, 100, -1, 9
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 0
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 1
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 2
RESULT, CumulativeJobShop, la06, 3, 0.0100144, 1, 0, 413, 926, 100, -1, 3
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 4
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 5
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 6
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 7
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 8
RESULT, CumulativeJobShop, la06, 3, 0.0200288, 1, 0, 413, 926, 100, -1, 9

RESULT, CumulativeJobShop, la07, 2, 6.86988, 15, 0, 376, 890, 100, -1, 0
RESULT, CumulativeJobShop, la07, 2, 6.58948, 15, 0, 376, 890, 100, -1, 1
RESULT, CumulativeJobShop, la07, 2, 6.09877, 9, 0, 376, 890, 100, -1, 2
RESULT, CumulativeJobShop, la07, 2, 5.60806, 13, 0, 376, 890, 100, -1, 3
RESULT, CumulativeJobShop, la07, 2, 5.41779, 12, 0, 376, 890, 100, -1, 4
RESULT, CumulativeJobShop, la07, 2, 5.74827, 12, 0, 376, 890, 100, -1, 5
RESULT, CumulativeJobShop, la07, 2, 5.43782, 10, 0, 376, 890, 100, -1, 6
RESULT, CumulativeJobShop, la07, 2, 6.05871, 15, 0, 376, 890, 100, -1, 7
RESULT, CumulativeJobShop, la07, 2, 5.92852, 10, 0, 376, 890, 100, -1, 8
RESULT, CumulativeJobShop, la07, 2, 5.66815, 11, 0, 376, 890, 100, -1, 9
RESULT, CumulativeJobShop, la07, 3, 11.0058, 15, 0, 376, 890, 100, -1, 0
RESULT, CumulativeJobShop, la07, 3, 9.21325, 14, 0, 376, 890, 100, -1, 1
RESULT, CumulativeJobShop, la07, 3, 8.82269, 18, 0, 376, 890, 100, -1, 2
RESULT, CumulativeJobShop, la07, 3, 6.6796, 23, 0, 376, 890, 100, -1, 3
RESULT, CumulativeJobShop, la07, 3, 12.9987, 16, 0, 376, 890, 100, -1, 4
RESULT, CumulativeJobShop, la07, 3, 11.3864, 13, 0, 376, 890, 100, -1, 5
RESULT, CumulativeJobShop, la07, 3, 13.4794, 13, 0, 376, 890, 100, -1, 6
RESULT, CumulativeJobShop, la07, 3, 13.9601, 11, 0, 376, 890, 100, -1, 7
RESULT, CumulativeJobShop, la07, 3, 9.34344, 18, 0, 376, 890, 100, -1, 8
RESULT, CumulativeJobShop, la07, 3, 7.1603, 15, 0, 376, 890, 100, -1, 9

RESULT, CumulativeJobShop, la08, 2, 5.87845, 9, 0, 369, 863, 100, -1, 0
RESULT, CumulativeJobShop, la08, 2, 5.85842, 9, 0, 369, 863, 100, -1, 1
RESULT, CumulativeJobShop, la08, 2, 5.46786, 8, 0, 369, 863, 100, -1, 2
RESULT, CumulativeJobShop, la08, 2, 5.72824, 9, 0, 369, 863, 100, -1, 3
RESULT, CumulativeJobShop, la08, 2, 5.55799, 5, 0, 369, 863, 100, -1, 4
RESULT, CumulativeJobShop, la08, 2, 5.98861, 6, 0, 369, 863, 100, -1, 5
RESULT, CumulativeJobShop, la08, 2, 5.57802, 8, 0, 369, 863, 100, -1, 6
RESULT, CumulativeJobShop, la08, 2, 6.37917, 7, 0, 369, 863, 100, -1, 7
RESULT, CumulativeJobShop, la08, 2, 5.98861, 8, 0, 369, 863, 100, -1, 8
RESULT, CumulativeJobShop, la08, 2, 5.29762, 7, 0, 369, 863, 100, -1, 9
RESULT, CumulativeJobShop, la08, 3, 14.591, 11, 0, 369, 863, 100, -1, 0
RESULT, CumulativeJobShop, la08, 3, 8.6224, 11, 0, 369, 863, 100, -1, 1
RESULT, CumulativeJobShop, la08, 3, 8.14171, 11, 0, 369, 863, 100, -1, 2
RESULT, CumulativeJobShop, la08, 3, 5.2175, 3, 0, 369, 863, 100, -1, 3
RESULT, CumulativeJobShop, la08, 3, 12.2376, 9, 0, 369, 863, 100, -1, 4
RESULT, CumulativeJobShop, la08, 3, 8.98292, 13, 0, 369, 863, 100, -1, 5
RESULT, CumulativeJobShop, la08, 3, 10.6553, 12, 0, 369, 863, 100, -1, 6
RESULT, CumulativeJobShop, la08, 3, 14.6611, 14, 0, 369, 863, 100, -1, 7
RESULT, CumulativeJobShop, la08, 3, 13.5695, 7, 0, 369, 863, 100, -1, 8
RESULT, CumulativeJobShop, la08, 3, 7.02009, 7, 0, 369, 863, 100, -1, 9

RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 0
RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 1
RESULT, CumulativeJobShop, la09, 2, 0.0200288, 1, 0, 382, 951, 100, -1, 2
RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 3
RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 4
RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 5
RESULT, CumulativeJobShop, la09, 2, 0.0200288, 1, 0, 382, 951, 100, -1, 6
RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 7
RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 8
RESULT, CumulativeJobShop, la09, 2, 0.0100144, 1, 0, 382, 951, 100, -1, 9
RESULT, CumulativeJobShop, la09, 3, 0.0100144, 1, 0, 382, 951, 100, -1, 0
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 1
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 2
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 3
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 4
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 5
RESULT, CumulativeJobShop, la09, 3, 0.0100144, 1, 0, 382, 951, 100, -1, 6
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 7
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 8
RESULT, CumulativeJobShop, la09, 3, 0.0200288, 1, 0, 382, 951, 100, -1, 9

RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 0
RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 1
RESULT, CumulativeJobShop, la10, 2, 0.0200288, 1, 0, 443, 958, 100, -1, 2
RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 3
RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 4
RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 5
RESULT, CumulativeJobShop, la10, 2, 0.0200288, 1, 0, 443, 958, 100, -1, 6
RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 7
RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 8
RESULT, CumulativeJobShop, la10, 2, 0.0100144, 1, 0, 443, 958, 100, -1, 9
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 0
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 1
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 2
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 3
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 4
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 5
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 6
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 7
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 8
RESULT, CumulativeJobShop, la10, 3, 0.0200288, 1, 0, 443, 958, 100, -1, 9

RESULT, CumulativeJobShop, la11, 2, 0.0200288, 1, 0, 413, 1222, 100, -1, 0
RESULT, CumulativeJobShop, la11, 2, 0.0100144, 1, 0, 413, 1222, 100, -1, 1
RESULT, CumulativeJobShop, la11, 2, 0.0100144, 1, 0, 413, 1222, 100, -1, 2
RESULT, CumulativeJobShop, la11, 2, 0.0200288, 1, 0, 413, 1222, 100, -1, 3
RESULT, CumulativeJobShop, la11, 2, 0.0200288, 1, 0, 413, 1222, 100, -1, 4
RESULT, CumulativeJobShop, la11, 2, 0.0200288, 1, 0, 413, 1222, 100, -1, 5
RESULT, CumulativeJobShop, la11, 2, 0.0100144, 1, 0, 413, 1222, 100, -1, 6
RESULT, CumulativeJobShop, la11, 2, 0.0200288, 1, 0, 413, 1222, 100, -1, 7
RESULT, CumulativeJobShop, la11, 2, 0.0200288, 1, 0, 413, 1222, 100, -1, 8
RESULT, CumulativeJobShop, la11, 2, 0.0200288, 1, 0, 413, 1222, 100, -1, 9
RESULT, CumulativeJobShop, la11, 3, 0.0200288, 1, 0, 413, 1222, 100, -1, 0
RESULT, CumulativeJobShop, la11, 3, 0.0300432, 1, 0, 413, 1222, 100, -1, 1
RESULT, CumulativeJobShop, la11, 3, 0.0300432, 1, 0, 413, 1222, 100, -1, 2
RESULT, CumulativeJobShop, la11, 3, 0.0200288, 1, 0, 413, 1222, 100, -1, 3
RESULT, CumulativeJobShop, la11, 3, 0.0300432, 1, 0, 413, 1222, 100, -1, 4
RESULT, CumulativeJobShop, la11, 3, 0.0200288, 1, 0, 413, 1222, 100, -1, 5
RESULT, CumulativeJobShop, la11, 3, 0.0300432, 1, 0, 413, 1222, 100, -1, 6
RESULT, CumulativeJobShop, la11, 3, 0.0300432, 1, 0, 413, 1222, 100, -1, 7
RESULT, CumulativeJobShop, la11, 3, 0.0300432, 1, 0, 413, 1222, 100, -1, 8
RESULT, CumulativeJobShop, la11, 3, 0.0300432, 1, 0, 413, 1222, 100, -1, 9

RESULT, CumulativeJobShop, la12, 2, 5.95857, 8, 0, 408, 1039, 100, -1, 0
RESULT, CumulativeJobShop, la12, 2, 6.01865, 8, 0, 408, 1039, 100, -1, 1
RESULT, CumulativeJobShop, la12, 2, 5.69819, 5, 0, 408, 1039, 100, -1, 2
RESULT, CumulativeJobShop, la12, 2, 5.38775, 6, 0, 408, 1039, 100, -1, 3
RESULT, CumulativeJobShop, la12, 2, 5.10734, 2, 0, 408, 1039, 100, -1, 4
RESULT, CumulativeJobShop, la12, 2, 5.38775, 4, 0, 408, 1039, 100, -1, 5
RESULT, CumulativeJobShop, la12, 2, 6.3291, 6, 0, 408, 1039, 100, -1, 6
RESULT, CumulativeJobShop, la12, 2, 5.16743, 3, 0, 408, 1039, 100, -1, 7
RESULT, CumulativeJobShop, la12, 2, 5.08732, 2, 0, 408, 1039, 100, -1, 8
RESULT, CumulativeJobShop, la12, 2, 5.36772, 4, 0, 408, 1039, 100, -1, 9
RESULT, CumulativeJobShop, la12, 3, 13.0187, 8, 0, 408, 1039, 100, -1, 0
RESULT, CumulativeJobShop, la12, 3, 8.04156, 8, 0, 408, 1039, 100, -1, 1
RESULT, CumulativeJobShop, la12, 3, 5.53796, 4, 0, 408, 1039, 100, -1, 2
RESULT, CumulativeJobShop, la12, 3, 6.26901, 5, 0, 408, 1039, 100, -1, 3
RESULT, CumulativeJobShop, la12, 3, 5.23753, 4, 0, 408, 1039, 100, -1, 4
RESULT, CumulativeJobShop, la12, 3, 5.36772, 2, 0, 408, 1039, 100, -1, 5
RESULT, CumulativeJobShop, la12, 3, 5.70821, 3, 0, 408, 1039, 100, -1, 6
RESULT, CumulativeJobShop, la12, 3, 6.50936, 6, 0, 408, 1039, 100, -1, 7
RESULT, CumulativeJobShop, la12, 3, 5.15742, 2, 0, 408, 1039, 100, -1, 8
RESULT, CumulativeJobShop, la12, 3, 7.90136, 7, 0, 408, 1039, 100, -1, 9

RESULT, CumulativeJobShop, la13, 2, 5.23753, 6, 0, 382, 1150, 100, -1, 0
RESULT, CumulativeJobShop, la13, 2, 5.72824, 7, 0, 382, 1150, 100, -1, 1
RESULT, CumulativeJobShop, la13, 2, 5.15742, 3, 0, 382, 1150, 100, -1, 2
RESULT, CumulativeJobShop, la13, 2, 5.2876, 5, 0, 382, 1150, 100, -1, 3
RESULT, CumulativeJobShop, la13, 2, 5.36772, 10, 0, 382, 1150, 100, -1, 4
RESULT, CumulativeJobShop, la13, 2, 5.47788, 8, 0, 382, 1150, 100, -1, 5
RESULT, CumulativeJobShop, la13, 2, 5.27759, 5, 0, 382, 1150, 100, -1, 6
RESULT, CumulativeJobShop, la13, 2, 5.23753, 5, 0, 382, 1150, 100, -1, 7
RESULT, CumulativeJobShop, la13, 2, 5.18746, 5, 0, 382, 1150, 100, -1, 8
RESULT, CumulativeJobShop, la13, 2, 5.17744, 3, 0, 382, 1150, 100, -1, 9
RESULT, CumulativeJobShop, la13, 3, 6.97002, 6, 0, 382, 1150, 100, -1, 0
RESULT, CumulativeJobShop, la13, 3, 7.67103, 6, 0, 382, 1150, 100, -1, 1
RESULT, CumulativeJobShop, la13, 3, 12.3778, 9, 0, 382, 1150, 100, -1, 2
RESULT, CumulativeJobShop, la13, 3, 10.0044, 8, 0, 382, 1150, 100, -1, 3
RESULT, CumulativeJobShop, la13, 3, 5.89848, 6, 0, 382, 1150, 100, -1, 4
RESULT, CumulativeJobShop, la13, 3, 6.65958, 4, 0, 382, 1150, 100, -1, 5
RESULT, CumulativeJobShop, la13, 3, 5.27759, 2, 0, 382, 1150, 100, -1, 6
RESULT, CumulativeJobShop, la13, 3, 7.78119, 10, 0, 382, 1150, 100, -1, 7
RESULT, CumulativeJobShop, la13, 3, 10.3148, 5, 0, 382, 1150, 100, -1, 8
RESULT, CumulativeJobShop, la13, 3, 6.50936, 6, 0, 382, 1150, 100, -1, 9

RESULT, CumulativeJobShop, la14, 2, 0.0200288, 1, 0, 443, 1292, 100, -1, 0
RESULT, CumulativeJobShop, la14, 2, 0.0100144, 1, 0, 443, 1292, 100, -1, 1
RESULT, CumulativeJobShop, la14, 2, 0.0200288, 1, 0, 443, 1292, 100, -1, 2
RESULT, CumulativeJobShop, la14, 2, 0.0200288, 1, 0, 443, 1292, 100, -1, 3
RESULT, CumulativeJobShop, la14, 2, 0.0200288, 1, 0, 443, 1292, 100, -1, 4
RESULT, CumulativeJobShop, la14, 2, 0.0100144, 1, 0, 443, 1292, 100, -1, 5
RESULT, CumulativeJobShop, la14, 2, 0.0200288, 1, 0, 443, 1292, 100, -1, 6
RESULT, CumulativeJobShop, la14, 2, 0.0100144, 1, 0, 443, 1292, 100, -1, 7
RESULT, CumulativeJobShop, la14, 2, 0.0200288, 1, 0, 443, 1292, 100, -1, 8
RESULT, CumulativeJobShop, la14, 2, 0.0200288, 1, 0, 443, 1292, 100, -1, 9
RESULT, CumulativeJobShop, la14, 3, 0.0200288, 1, 0, 443, 1292, 100, -1, 0
RESULT, CumulativeJobShop, la14, 3, 0.0300432, 1, 0, 443, 1292, 100, -1, 1
RESULT, CumulativeJobShop, la14, 3, 0.0200288, 1, 0, 443, 1292, 100, -1, 2
RESULT, CumulativeJobShop, la14, 3, 0.0300432, 1, 0, 443, 1292, 100, -1, 3
RESULT, CumulativeJobShop, la14, 3, 0.0300432, 1, 0, 443, 1292, 100, -1, 4
